commence_time,home_team_name,away_team_name,spread,home_spread_odds,away_spread_odds,home_money_line_odds,away_money_line_odds,home_score,away_score
2024-07-02 00:41:00,Colorado Rockies,Milwaukee Brewers,1.5,-110.00,-110.00,138.00,-164.00,8,7
2024-07-02 22:41:00,Miami Marlins,Boston Red Sox,1.5,-115.00,-104.00,148.00,-176.00,3,8
2024-07-02 22:41:00,Cleveland Guardians,Chicago White Sox,-1.5,110.00,-132.00,-188.00,158.00,7,6
2024-07-02 23:06:00,New York Yankees,Cincinnati Reds,-1.5,105.00,-126.00,-200.00,168.00,4,5
2024-07-02 23:21:00,Atlanta Braves,San Francisco Giants,-1.5,105.00,-126.00,-196.00,164.00,3,5
2024-07-03 02:10:00,Los Angeles Dodgers,Arizona Diamondbacks,-1.5,108.00,-130.00,-200.00,168.00,6,5
2024-07-02 22:44:58,Washington Nationals,New York Mets,1.5,-144.00,120.00,-220.00,170.00,2,7
2024-07-03 22:41:00,Cleveland Guardians,Chicago White Sox,-1.5,116.00,-140.00,-188.00,158.00,2,8
2024-07-03 23:06:00,New York Yankees,Cincinnati Reds,-1.5,114.00,-137.00,-178.00,150.00,2,3
2024-07-03 23:21:00,Atlanta Braves,San Francisco Giants,-1.5,112.00,-134.00,-196.00,164.00,3,1
2024-07-04 00:11:00,Minnesota Twins,Detroit Tigers,-1.5,132.00,-160.00,-166.00,140.00,2,9
2024-07-04 00:40:00,Colorado Rockies,Milwaukee Brewers,1.5,-115.00,-105.00,140.00,-166.00,0,3
2024-07-03 22:41:00,Miami Marlins,Boston Red Sox,1.5,-142.00,118.00,136.00,-174.00,2,7
2024-07-03 22:41:00,Pittsburgh Pirates,St. Louis Cardinals,-1.5,164.00,-200.00,-280.00,210.00,5,4
2024-07-03 23:08:00,Toronto Blue Jays,Houston Astros,1.5,-178.00,146.00,-180.00,140.00,2,9
2024-07-04 00:06:00,Texas Rangers,San Diego Padres,-1.5,142.00,-172.00,-162.00,136.00,4,6
2024-07-04 02:11:00,Los Angeles Dodgers,Arizona Diamondbacks,-1.5,105.00,-125.00,-200.00,168.00,4,12
2024-07-04 17:06:00,New York Yankees,Cincinnati Reds,-1.5,112.00,-134.00,-178.00,150.00,4,8
2024-07-04 17:11:00,Miami Marlins,Boston Red Sox,1.5,-114.00,-105.00,144.00,-172.00,5,6
2024-07-04 17:11:00,Cleveland Guardians,Chicago White Sox,-1.5,-108.00,-111.00,-225.00,188.00,8,4
2024-07-04 20:11:00,Seattle Mariners,Baltimore Orioles,1.5,-134.00,112.00,130.00,-154.00,7,3
2024-07-05 18:21:00,Chicago Cubs,Los Angeles Angels,-1.5,106.00,-128.00,-184.00,154.00,5,1
2024-07-05 22:46:00,Washington Nationals,St. Louis Cardinals,1.5,104.00,-125.00,154.00,-184.00,6,7
2024-07-05 23:36:00,Cleveland Guardians,San Francisco Giants,-1.5,130.00,-156.00,-172.00,144.00,2,4
2024-07-06 01:41:00,Oakland Athletics,Baltimore Orioles,1.5,-111.00,-108.00,150.00,-178.00,2,3
2024-07-05 23:11:00,Cincinnati Reds,Detroit Tigers,1.5,-184.00,152.00,166.00,-215.00,4,5
2024-07-06 00:11:00,Colorado Rockies,Kansas City Royals,1.5,-102.00,-118.00,154.00,-184.00,4,2
2024-07-06 00:11:00,Minnesota Twins,Houston Astros,-1.5,146.00,-176.00,-154.00,130.00,12,13
2024-07-06 02:11:00,Los Angeles Dodgers,Milwaukee Brewers,-1.5,106.00,-128.00,-215.00,180.00,8,5
2024-07-06 17:06:00,New York Yankees,Boston Red Sox,-1.5,116.00,-140.00,-174.00,146.00,14,4
2024-07-06 20:08:00,Oakland Athletics,Baltimore Orioles,1.5,-110.00,-110.00,152.00,-180.00,19,8
2024-07-06 20:11:00,Miami Marlins,Chicago White Sox,1.5,-130.00,108.00,144.00,-172.00,4,3
2024-07-07 01:11:00,Colorado Rockies,Kansas City Royals,1.5,105.00,-126.00,162.00,-194.00,3,1
2024-07-06 23:45:00,Atlanta Braves,Philadelphia Phillies,1.5,-178.00,146.00,-205.00,158.00,5,1
2024-07-07 17:36:00,Atlanta Braves,Philadelphia Phillies,-1.5,118.00,-142.00,-180.00,152.00,6,0
2024-07-07 20:08:00,Oakland Athletics,Baltimore Orioles,1.5,-105.00,-114.00,162.00,-194.00,3,6
2024-07-07 20:11:00,San Diego Padres,Arizona Diamondbacks,-1.5,126.00,-152.00,-172.00,144.00,1,9
2024-07-07 20:11:00,Los Angeles Dodgers,Milwaukee Brewers,-1.5,118.00,-142.00,-166.00,140.00,2,9
2024-07-07 23:11:00,New York Yankees,Boston Red Sox,-1.5,142.00,-172.00,-162.00,136.00,0,3
2024-07-08 22:41:00,Detroit Tigers,Cleveland Guardians,1.5,-132.00,110.00,130.00,-154.00,1,0
2024-07-08 23:11:00,Cincinnati Reds,Colorado Rockies,-1.5,114.00,-137.00,-190.00,160.00,6,0
2024-07-09 00:10:00,Chicago White Sox,Minnesota Twins,1.5,105.00,-125.00,154.00,-184.00,6,8
2024-07-09 01:41:00,Arizona Diamondbacks,Atlanta Braves,1.5,112.00,-134.00,180.00,-215.00,4,5
2024-07-09 01:39:00,Los Angeles Angels,Texas Rangers,1.5,-134.00,112.00,130.00,-154.00,4,9
2024-07-09 22:41:00,Detroit Tigers,Cleveland Guardians,1.5,-130.00,108.00,130.00,-154.00,8,9
2024-07-09 23:11:00,Boston Red Sox,Oakland Athletics,-1.5,108.00,-130.00,-174.00,146.00,12,9
2024-07-09 23:11:00,Cincinnati Reds,Colorado Rockies,-1.5,130.00,-156.00,-158.00,134.00,12,6
2024-07-10 00:11:00,Houston Astros,Miami Marlins,-1.5,100.00,-120.00,-225.00,188.00,4,3
2024-07-10 00:11:00,Milwaukee Brewers,Pittsburgh Pirates,-1.5,136.00,-164.00,-164.00,138.00,2,12
2024-07-10 01:39:00,Los Angeles Angels,Texas Rangers,1.5,-120.00,100.00,136.00,-162.00,4,5
2024-07-10 22:36:00,Baltimore Orioles,Chicago Cubs,-1.5,122.00,-146.00,-168.00,142.00,0,4
2024-07-10 23:11:00,Boston Red Sox,Oakland Athletics,-1.5,100.00,-120.00,-198.00,166.00,2,5
2024-07-10 23:15:00,Cincinnati Reds,Colorado Rockies,-1.5,112.00,-134.00,-178.00,150.00,5,6
2024-07-10 23:11:00,New York Mets,Washington Nationals,-1.5,100.00,-120.00,-205.00,172.00,6,2
2024-07-10 22:41:00,Detroit Tigers,Cleveland Guardians,1.5,-150.00,125.00,-180.00,140.00,5,4
2024-07-11 00:11:00,Houston Astros,Miami Marlins,-1.5,-125.00,104.00,-240.00,198.00,9,1
2024-07-11 00:11:00,Milwaukee Brewers,Pittsburgh Pirates,-1.5,146.00,-178.00,-162.00,136.00,9,0
2024-07-11 01:45:00,San Francisco Giants,Toronto Blue Jays,-1.5,155.00,-175.00,-156.00,132.00,6,10
2024-07-11 17:11:00,Cincinnati Reds,Colorado Rockies,-1.5,100.00,-120.00,-210.00,176.00,8,1
2024-07-11 22:06:00,Philadelphia Phillies,Los Angeles Dodgers,-1.5,130.00,-150.00,-162.00,136.00,5,1
2024-07-11 23:11:00,Boston Red Sox,Oakland Athletics,-1.5,-111.00,-108.00,-235.00,194.00,7,0
2024-07-12 00:11:00,Houston Astros,Miami Marlins,-1.5,103.00,-123.00,-198.00,166.00,6,3
2024-07-12 01:39:00,Los Angeles Angels,Seattle Mariners,1.5,-126.00,105.00,130.00,-154.00,0,11
2024-07-12 23:11:00,Cincinnati Reds,Miami Marlins,-1.5,135.00,-155.00,-162.00,136.00,7,4
2024-07-12 23:11:00,New York Mets,Colorado Rockies,-1.5,-113.00,-106.00,-235.00,194.00,7,6
2024-07-13 00:11:00,Houston Astros,Texas Rangers,-1.5,143.00,-163.00,-164.00,138.00,6,3
2024-07-13 00:11:00,Milwaukee Brewers,Washington Nationals,-1.5,112.00,-134.00,-196.00,164.00,2,5
2024-07-13 00:16:00,St. Louis Cardinals,Chicago Cubs,-1.5,112.00,-134.00,-198.00,166.00,1,5
2024-07-12 22:41:00,Detroit Tigers,Los Angeles Dodgers,-1.5,164.00,-200.00,-196.00,152.00,3,4
2024-07-12 22:51:00,Tampa Bay Rays,Cleveland Guardians,-1.5,160.00,-180.00,-230.00,178.00,2,0
2024-07-12 23:06:00,Baltimore Orioles,New York Yankees,1.5,-134.00,112.00,150.00,-192.00,1,4
2024-07-13 00:11:00,Chicago White Sox,Pittsburgh Pirates,-1.5,132.00,-160.00,-162.00,136.00,1,4
2024-07-13 18:11:00,Chicago White Sox,Pittsburgh Pirates,1.5,-125.00,104.00,130.00,-154.00,2,6
2024-07-13 20:05:00,Philadelphia Phillies,Oakland Athletics,-1.5,107.00,-127.00,-205.00,172.00,11,5
2024-07-13 20:10:00,Cincinnati Reds,Miami Marlins,-1.5,128.00,-148.00,-166.00,140.00,10,6
2024-07-13 20:10:00,New York Mets,Colorado Rockies,-1.5,-113.00,-107.00,-225.00,188.00,7,3
2024-07-14 01:38:00,Los Angeles Angels,Seattle Mariners,1.5,-125.00,105.00,132.00,-156.00,2,1
2024-07-13 23:16:00,San Diego Padres,Atlanta Braves,-1.5,122.00,-160.00,-230.00,174.00,4,0
2024-07-14 17:36:00,Philadelphia Phillies,Oakland Athletics,-1.5,-113.00,-106.00,-225.00,188.00,3,18
2024-07-14 17:40:00,Cincinnati Reds,Miami Marlins,-1.5,110.00,-130.00,-198.00,166.00,2,3
2024-07-14 17:41:00,New York Mets,Colorado Rockies,-1.5,-105.00,-114.00,-225.00,188.00,5,8
2024-07-14 18:11:00,Chicago White Sox,Pittsburgh Pirates,1.5,-102.00,-118.00,172.00,-205.00,4,9
2024-07-14 18:11:00,Houston Astros,Texas Rangers,-1.5,134.00,-162.00,-154.00,130.00,2,4
2024-07-14 20:08:00,Los Angeles Angels,Seattle Mariners,1.5,-108.00,-111.00,158.00,-188.00,3,2
2024-07-14 20:10:00,Arizona Diamondbacks,Toronto Blue Jays,-1.5,139.00,-159.00,-162.00,136.00,7,8
2024-07-19 23:05:00,New York Yankees,Tampa Bay Rays,-1.5,122.00,-146.00,-178.00,150.00,6,1
2024-07-20 00:05:00,Texas Rangers,Baltimore Orioles,1.5,-130.00,108.00,130.00,-154.00,1,9
2024-07-20 00:10:00,Kansas City Royals,Chicago White Sox,-1.5,100.00,-120.00,-200.00,168.00,7,1
2024-07-20 00:40:00,Colorado Rockies,San Francisco Giants,1.5,-118.00,-102.00,140.00,-166.00,7,3
2024-07-19 23:10:00,Cleveland Guardians,San Diego Padres,-1.5,162.00,-196.00,-170.00,132.00,7,0
2024-07-20 17:06:00,New York Yankees,Tampa Bay Rays,-1.5,132.00,-160.00,-162.00,136.00,1,9
2024-07-20 20:11:00,Miami Marlins,New York Mets,1.5,-120.00,100.00,142.00,-168.00,0,1
2024-07-20 22:41:00,Pittsburgh Pirates,Philadelphia Phillies,1.5,-115.00,-104.00,142.00,-168.00,4,1
2024-07-20 23:11:00,Kansas City Royals,Chicago White Sox,-1.5,102.00,-122.00,-200.00,168.00,6,1
2024-07-20 23:11:00,Cleveland Guardians,San Diego Padres,1.5,-182.00,150.00,-196.00,152.00,0,7
2024-07-20 23:16:00,Los Angeles Dodgers,Boston Red Sox,-1.5,142.00,-172.00,-174.00,136.00,7,6
2024-07-21 00:11:00,Colorado Rockies,San Francisco Giants,1.5,-115.00,-104.00,138.00,-164.00,4,3
2024-07-21 17:06:00,Minnesota Twins,Milwaukee Brewers,-1.5,130.00,-156.00,-156.00,132.00,7,8
2024-07-21 17:36:00,Atlanta Braves,St. Louis Cardinals,-1.5,140.00,-170.00,-156.00,132.00,2,6
2024-07-21 18:11:00,Kansas City Royals,Chicago White Sox,-1.5,-106.00,-113.00,-230.00,190.00,4,1
2024-07-21 19:10:00,Colorado Rockies,San Francisco Giants,1.5,-120.00,100.00,130.00,-154.00,2,3
2024-07-22 17:05:00,New York Yankees,Tampa Bay Rays,-1.5,135.00,-155.00,-158.00,134.00,9,1
2024-07-22 22:40:00,Miami Marlins,New York Mets,1.5,-120.00,100.00,144.00,-172.00,4,6
2024-07-23 00:20:00,Atlanta Braves,Cincinnati Reds,-1.5,140.00,-160.00,-156.00,132.00,1,4
2024-07-23 00:06:00,Texas Rangers,Chicago White Sox,-1.5,130.00,-156.00,-162.00,136.00,4,3
2024-07-23 00:40:00,Colorado Rockies,Boston Red Sox,1.5,100.00,-120.00,158.00,-188.00,9,8
2024-07-22 22:41:00,Pittsburgh Pirates,St. Louis Cardinals,-1.5,155.00,-175.00,-240.00,182.00,2,1
2024-07-23 00:11:00,Kansas City Royals,Arizona Diamondbacks,-1.5,130.00,-156.00,-156.00,132.00,10,4
2024-07-23 01:41:00,Seattle Mariners,Los Angeles Angels,-1.5,134.00,-162.00,-162.00,136.00,1,3
2024-07-23 22:41:00,Pittsburgh Pirates,St. Louis Cardinals,-1.5,128.00,-154.00,-172.00,144.00,1,2
2024-07-23 23:06:00,New York Yankees,New York Mets,-1.5,134.00,-162.00,-158.00,134.00,2,3
2024-07-23 23:08:00,Toronto Blue Jays,Tampa Bay Rays,-1.5,128.00,-154.00,-162.00,136.00,2,4
2024-07-24 01:41:00,Seattle Mariners,Los Angeles Angels,-1.5,122.00,-146.00,-180.00,152.00,1,5
2024-07-24 00:41:00,Colorado Rockies,Boston Red Sox,1.5,-113.00,-106.00,132.00,-156.00,0,6
2024-07-24 02:11:00,Los Angeles Dodgers,San Francisco Giants,-1.5,152.00,-184.00,-154.00,130.00,5,2
2024-07-24 19:11:00,Colorado Rockies,Boston Red Sox,1.5,-113.00,-106.00,136.00,-162.00,20,7
2024-07-24 19:37:00,Oakland Athletics,Houston Astros,1.5,-130.00,110.00,138.00,-164.00,1,8
2024-07-24 19:41:00,Seattle Mariners,Los Angeles Angels,-1.5,105.00,-126.00,-210.00,176.00,1,2
2024-07-24 23:06:00,New York Yankees,New York Mets,-1.5,126.00,-152.00,-166.00,140.00,3,12
2024-07-25 00:06:00,Texas Rangers,Chicago White Sox,-1.5,-110.00,-110.00,-250.00,205.00,10,2
2024-07-25 02:10:00,Los Angeles Dodgers,San Francisco Giants,-1.5,110.00,-130.00,-210.00,176.00,3,8
2024-07-24 22:43:00,Cleveland Guardians,Detroit Tigers,-1.5,158.00,-192.00,130.00,-166.00,2,1
2024-07-25 16:06:00,Washington Nationals,San Diego Padres,1.5,-102.00,-118.00,152.00,-180.00,0,3
2024-07-25 17:11:00,Cleveland Guardians,Detroit Tigers,-1.5,128.00,-154.00,-178.00,150.00,0,3
2024-07-25 18:36:00,Texas Rangers,Chicago White Sox,-1.5,-115.00,-104.00,-240.00,198.00,2,1
2024-07-25 23:11:00,New York Mets,Atlanta Braves,1.5,-162.00,134.00,138.00,-178.00,3,2
2024-07-26 22:41:00,Philadelphia Phillies,Cleveland Guardians,-1.5,125.00,-150.00,-174.00,146.00,1,3
2024-07-26 22:41:00,Detroit Tigers,Minnesota Twins,1.5,-125.00,104.00,142.00,-168.00,3,9
2024-07-26 23:06:00,Baltimore Orioles,San Diego Padres,-1.5,104.00,-125.00,-205.00,172.00,4,6
2024-07-27 00:11:00,Chicago White Sox,Seattle Mariners,1.5,-122.00,102.00,138.00,-164.00,0,10
2024-07-27 00:11:00,Milwaukee Brewers,Miami Marlins,-1.5,-105.00,-114.00,-220.00,184.00,2,6
2024-07-27 00:16:00,St. Louis Cardinals,Washington Nationals,-1.5,130.00,-156.00,-162.00,136.00,8,10
2024-07-27 01:41:00,Arizona Diamondbacks,Pittsburgh Pirates,-1.5,118.00,-142.00,-178.00,150.00,4,3
2024-07-27 02:16:00,San Francisco Giants,Colorado Rockies,-1.5,126.00,-152.00,-168.00,142.00,11,4
2024-07-26 23:08:00,Toronto Blue Jays,Texas Rangers,1.5,-184.00,152.00,-245.00,186.00,6,5
2024-07-27 22:06:00,Philadelphia Phillies,Cleveland Guardians,-1.5,122.00,-146.00,-172.00,144.00,8,0
2024-07-28 02:06:00,San Francisco Giants,Colorado Rockies,-1.5,116.00,-138.00,-198.00,166.00,5,0
2024-07-27 23:11:00,Milwaukee Brewers,Miami Marlins,-1.5,140.00,-170.00,-162.00,136.00,3,7
2024-07-28 00:11:00,Arizona Diamondbacks,Pittsburgh Pirates,-1.5,134.00,-162.00,-162.00,136.00,9,5
2024-07-27 23:11:00,Houston Astros,Los Angeles Dodgers,-1.5,140.00,-170.00,164.00,-215.00,7,6
2024-07-27 23:19:00,Boston Red Sox,New York Yankees,1.5,-162.00,134.00,-265.00,200.00,8,11
2024-07-28 17:36:00,Baltimore Orioles,San Diego Padres,-1.5,130.00,-160.00,-162.00,136.00,8,6
2024-07-28 17:41:00,Detroit Tigers,Minnesota Twins,1.5,-111.00,-108.00,148.00,-176.00,0,5
2024-07-28 18:11:00,Kansas City Royals,Chicago Cubs,-1.5,125.00,-150.00,-164.00,138.00,3,7
2024-07-28 18:11:00,Milwaukee Brewers,Miami Marlins,-1.5,105.00,-126.00,-205.00,172.00,6,2
2024-07-28 20:06:00,San Francisco Giants,Colorado Rockies,-1.5,112.00,-134.00,-196.00,164.00,5,4
2024-07-29 22:41:00,Philadelphia Phillies,New York Yankees,-1.5,136.00,-164.00,-154.00,130.00,4,14
2024-07-30 00:11:00,Chicago White Sox,Kansas City Royals,1.5,-122.00,100.00,138.00,-164.00,5,8
2024-07-30 00:11:00,Houston Astros,Pittsburgh Pirates,1.5,-130.00,108.00,134.00,-158.00,3,5
2024-07-30 01:41:00,Arizona Diamondbacks,Washington Nationals,-1.5,122.00,-146.00,-164.00,138.00,9,8
2024-07-30 22:51:00,Tampa Bay Rays,Miami Marlins,-1.5,130.00,-156.00,-172.00,144.00,9,3
2024-07-31 00:11:00,Chicago White Sox,Kansas City Royals,1.5,-111.00,-108.00,152.00,-180.00,3,4
2024-07-31 01:41:00,Arizona Diamondbacks,Washington Nationals,-1.5,126.00,-152.00,-168.00,142.00,17,0
2024-07-31 01:46:00,San Francisco Giants,Oakland Athletics,-1.5,120.00,-144.00,-184.00,154.00,2,5
2024-07-31 00:11:00,Houston Astros,Pittsburgh Pirates,-1.5,104.00,-125.00,-198.00,166.00,2,6
2024-07-31 18:11:00,Chicago White Sox,Kansas City Royals,1.5,105.00,-126.00,164.00,-196.00,3,10
2024-07-31 19:40:00,Arizona Diamondbacks,Washington Nationals,-1.5,118.00,-142.00,-172.00,144.00,5,4
2024-07-31 23:20:57,Cincinnati Reds,Chicago Cubs,-1.5,130.00,-156.00,-154.00,130.00,4,13
2024-08-01 01:45:00,San Francisco Giants,Oakland Athletics,-1.5,112.00,-134.00,-200.00,168.00,1,0
2024-08-01 00:10:00,Houston Astros,Pittsburgh Pirates,-1.5,100.00,-120.00,-225.00,188.00,5,4
2024-08-01 22:41:00,Detroit Tigers,Kansas City Royals,1.5,-120.00,100.00,144.00,-172.00,1,7
2024-08-01 23:21:00,Atlanta Braves,Miami Marlins,-1.5,110.00,-132.00,-200.00,168.00,4,2
2024-08-03 00:31:00,New York Yankees,Toronto Blue Jays,-1.5,116.00,-138.00,-172.00,144.00,5,8
2024-08-03 00:11:00,Houston Astros,Tampa Bay Rays,-1.5,128.00,-154.00,-156.00,132.00,3,2
2024-08-03 01:41:00,San Diego Padres,Colorado Rockies,-1.5,126.00,-152.00,-178.00,150.00,2,5
2024-08-03 01:41:00,Oakland Athletics,Los Angeles Dodgers,1.5,-114.00,-105.00,144.00,-172.00,6,5
2024-08-02 22:41:00,Detroit Tigers,Kansas City Royals,1.5,-220.00,180.00,200.00,-265.00,2,9
2024-08-02 22:46:00,Washington Nationals,Milwaukee Brewers,1.5,-162.00,134.00,140.00,-180.00,3,8
2024-08-02 23:11:00,Cleveland Guardians,Baltimore Orioles,1.5,-156.00,130.00,-230.00,176.00,8,4
2024-08-02 23:21:00,Atlanta Braves,Miami Marlins,-1.5,-126.00,105.00,144.00,-186.00,5,3
2024-08-03 23:21:42,Minnesota Twins,Chicago White Sox,-1.5,130.00,-150.00,-166.00,140.00,6,2
2024-08-03 23:15:00,Houston Astros,Tampa Bay Rays,-1.5,135.00,-155.00,-154.00,130.00,1,6
2024-08-03 23:19:59,Atlanta Braves,Miami Marlins,-1.5,-113.00,-106.00,-245.00,200.00,3,4
2024-08-04 00:40:00,San Diego Padres,Colorado Rockies,-1.5,115.00,-138.00,-198.00,166.00,3,2
2024-08-04 01:07:00,Oakland Athletics,Los Angeles Dodgers,1.5,-115.00,-105.00,146.00,-174.00,0,10
2024-08-03 22:35:34,Detroit Tigers,Kansas City Royals,1.5,-142.00,118.00,190.00,-250.00,6,5
2024-08-03 22:43:03,Pittsburgh Pirates,Arizona Diamondbacks,-1.5,175.00,-205.00,-265.00,200.00,4,2
2024-08-03 23:15:00,Cincinnati Reds,San Francisco Giants,-1.5,150.00,-170.00,-235.00,180.00,6,4
2024-08-04 17:36:00,Pittsburgh Pirates,Arizona Diamondbacks,-1.5,134.00,-162.00,-164.00,138.00,5,6
2024-08-04 17:36:00,New York Yankees,Toronto Blue Jays,-1.5,-108.00,-111.00,-215.00,180.00,4,3
2024-08-04 17:41:00,Detroit Tigers,Kansas City Royals,1.5,-126.00,105.00,134.00,-158.00,2,3
2024-08-04 18:11:00,Houston Astros,Tampa Bay Rays,-1.5,128.00,-154.00,-166.00,140.00,0,1
2024-08-04 20:08:00,Los Angeles Angels,New York Mets,1.5,-118.00,-102.00,134.00,-158.00,3,2
2024-08-04 20:08:00,Oakland Athletics,Los Angeles Dodgers,1.5,-125.00,104.00,134.00,-158.00,2,3
2024-08-04 23:11:00,Chicago Cubs,St. Louis Cardinals,-1.5,140.00,-170.00,180.00,-235.00,6,2
2024-08-05 22:46:00,Washington Nationals,San Francisco Giants,1.5,104.00,-125.00,164.00,-196.00,1,4
2024-08-06 01:41:00,Oakland Athletics,Chicago White Sox,-1.5,128.00,-154.00,-172.00,144.00,5,1
2024-08-06 22:41:00,Miami Marlins,Cincinnati Reds,1.5,-128.00,106.00,134.00,-158.00,2,8
2024-08-06 22:43:46,Pittsburgh Pirates,San Diego Padres,1.5,-126.00,105.00,136.00,-162.00,0,6
2024-08-07 00:41:00,Colorado Rockies,New York Mets,1.5,-106.00,-113.00,148.00,-176.00,6,3
2024-08-07 01:41:00,Oakland Athletics,Chicago White Sox,-1.5,120.00,-144.00,-172.00,144.00,1,5
2024-08-07 01:41:00,Seattle Mariners,Detroit Tigers,-1.5,104.00,-125.00,-205.00,172.00,2,4
2024-08-06 23:46:00,St. Louis Cardinals,Tampa Bay Rays,-1.5,142.00,-172.00,180.00,-235.00,4,3
2024-08-07 19:38:00,Oakland Athletics,Chicago White Sox,-1.5,-110.00,-110.00,-225.00,188.00,3,2
2024-08-07 22:41:00,Miami Marlins,Cincinnati Reds,1.5,-125.00,104.00,136.00,-162.00,6,4
2024-08-07 22:46:00,Washington Nationals,San Francisco Giants,1.5,-130.00,108.00,130.00,-154.00,4,7
2024-08-07 23:23:00,Atlanta Braves,Milwaukee Brewers,-1.5,136.00,-164.00,-162.00,136.00,5,8
2024-08-08 00:41:00,Colorado Rockies,New York Mets,1.5,-113.00,-106.00,130.00,-154.00,3,5
2024-08-07 22:41:00,Pittsburgh Pirates,San Diego Padres,1.5,-146.00,122.00,144.00,-186.00,8,9
2024-08-07 23:36:00,New York Yankees,Los Angeles Angels,-1.5,-130.00,105.00,-235.00,180.00,2,8
2024-08-07 23:46:00,St. Louis Cardinals,Tampa Bay Rays,1.5,-200.00,164.00,-196.00,152.00,5,2
2024-08-08 19:11:00,Colorado Rockies,New York Mets,1.5,-118.00,-102.00,130.00,-154.00,1,9
2024-08-08 22:11:00,Miami Marlins,Cincinnati Reds,1.5,-111.00,-110.00,150.00,-178.00,4,10
2024-08-08 23:06:00,New York Yankees,Los Angeles Angels,-1.5,-111.00,-108.00,-240.00,198.00,4,9
2024-08-08 23:08:00,Toronto Blue Jays,Baltimore Orioles,1.5,-154.00,128.00,-172.00,134.00,7,6
2024-08-08 23:16:00,St. Louis Cardinals,Tampa Bay Rays,-1.5,160.00,-194.00,-250.00,190.00,4,6
2024-08-09 01:41:00,Seattle Mariners,Detroit Tigers,-1.5,105.00,-126.00,-205.00,172.00,4,3
2024-08-10 00:40:00,Colorado Rockies,Atlanta Braves,1.5,-105.00,-114.00,142.00,-168.00,6,5
2024-08-10 01:41:00,Arizona Diamondbacks,Philadelphia Phillies,1.5,-118.00,-102.00,140.00,-166.00,3,2
2024-08-10 02:11:00,Los Angeles Dodgers,Pittsburgh Pirates,-1.5,115.00,-138.00,-184.00,154.00,9,5
2024-08-09 22:46:00,Washington Nationals,Los Angeles Angels,1.5,-196.00,162.00,172.00,-225.00,3,2
2024-08-09 23:11:00,Boston Red Sox,Houston Astros,-1.5,-105.00,-125.00,-245.00,186.00,4,8
2024-08-10 00:11:00,Milwaukee Brewers,Cincinnati Reds,-1.5,152.00,-184.00,-154.00,130.00,8,3
2024-08-10 02:16:00,San Francisco Giants,Detroit Tigers,-1.5,115.00,-138.00,-190.00,160.00,3,2
2024-08-10 20:11:20,Miami Marlins,San Diego Padres,1.5,-115.00,-105.00,152.00,-180.00,8,9
2024-08-10 23:16:00,Chicago White Sox,Chicago Cubs,1.5,116.00,-140.00,194.00,-235.00,1,3
2024-08-11 00:11:00,Colorado Rockies,Atlanta Braves,1.5,104.00,-125.00,162.00,-194.00,8,11
2024-08-10 23:11:00,Milwaukee Brewers,Cincinnati Reds,-1.5,160.00,-194.00,-178.00,138.00,1,0
2024-08-10 23:11:12,Kansas City Royals,St. Louis Cardinals,-1.5,160.00,-194.00,134.00,-172.00,8,3
2024-08-11 17:38:00,Toronto Blue Jays,Oakland Athletics,-1.5,136.00,-164.00,-156.00,132.00,4,8
2024-08-11 17:41:00,Miami Marlins,San Diego Padres,1.5,100.00,-120.00,180.00,-215.00,7,6
2024-08-11 19:10:00,Colorado Rockies,Atlanta Braves,1.5,-103.00,-117.00,154.00,-184.00,9,8
2024-08-11 20:06:00,San Francisco Giants,Detroit Tigers,-1.5,126.00,-152.00,-172.00,144.00,4,5
2024-08-12 23:41:00,Minnesota Twins,Kansas City Royals,-1.5,140.00,-170.00,-156.00,132.00,8,3
2024-08-13 01:41:00,Arizona Diamondbacks,Colorado Rockies,-1.5,110.00,-132.00,-215.00,180.00,5,4
2024-08-13 01:41:00,San Diego Padres,Pittsburgh Pirates,-1.5,136.00,-164.00,-162.00,136.00,2,1
2024-08-12 23:11:00,Boston Red Sox,Texas Rangers,-1.5,150.00,-182.00,-200.00,154.00,5,4
2024-08-13 22:36:00,Baltimore Orioles,Washington Nationals,-1.5,126.00,-152.00,-162.00,136.00,3,9
2024-08-13 22:41:00,Philadelphia Phillies,Miami Marlins,-1.5,116.00,-140.00,-178.00,150.00,0,5
2024-08-13 23:11:00,New York Mets,Oakland Athletics,-1.5,128.00,-154.00,-166.00,140.00,4,9
2024-08-14 01:40:00,Arizona Diamondbacks,Colorado Rockies,-1.5,-115.00,-105.00,-240.00,198.00,4,3
2024-08-14 01:40:00,San Diego Padres,Pittsburgh Pirates,-1.5,108.00,-128.00,-200.00,168.00,3,0
2024-08-13 23:11:00,Boston Red Sox,Texas Rangers,-1.5,142.00,-172.00,-265.00,200.00,9,4
2024-08-14 19:41:00,Arizona Diamondbacks,Colorado Rockies,-1.5,-102.00,-118.00,-220.00,184.00,11,4
2024-08-14 22:11:00,Boston Red Sox,Texas Rangers,-1.5,125.00,-150.00,-168.00,142.00,7,9
2024-08-14 22:36:00,Baltimore Orioles,Washington Nationals,-1.5,122.00,-146.00,-172.00,144.00,4,1
2024-08-14 22:41:00,Philadelphia Phillies,Miami Marlins,-1.5,110.00,-132.00,-205.00,172.00,9,5
2024-08-14 23:11:00,New York Mets,Oakland Athletics,-1.5,118.00,-142.00,-174.00,146.00,9,1
