city,date,time,datetime,temp_c,temp_f,model,time_period,comparison_pair,month,month_name,season,actual_temp_f,has_actual_temp
denver,2024-03-26,06:00,2024-03-26T06:00,-9.9,14.18,NOA_blend_equivalent,morning,2024-03-26,3,March,Spring,42.620000000000005,True
denver,2024-03-25,18:00,2024-03-25T18:00,-3.4,25.880000000000003,NOA_blend_equivalent,evening,2024-03-26,3,March,Spring,36.32,True
miami,2024-03-26,06:00,2024-03-26T06:00,21.9,71.42,NOA_blend_equivalent,morning,2024-03-26,3,March,Spring,80.06,True
miami,2024-03-25,18:00,2024-03-25T18:00,23.5,74.3,NOA_blend_equivalent,evening,2024-03-26,3,March,Spring,77.72,True
chicago,2024-03-26,06:00,2024-03-26T06:00,10.6,51.08,NOA_blend_equivalent,morning,2024-03-26,3,March,Spring,54.5,True
chicago,2024-03-25,18:00,2024-03-25T18:00,15.7,60.26,NOA_blend_equivalent,evening,2024-03-26,3,March,Spring,58.46,True
los_angeles,2024-03-26,06:00,2024-03-26T06:00,11.7,53.06,NOA_blend_equivalent,morning,2024-03-26,3,March,Spring,62.78,True
los_angeles,2024-03-25,18:00,2024-03-25T18:00,14.8,58.64,NOA_blend_equivalent,evening,2024-03-26,3,March,Spring,60.440000000000005,True
denver,2024-03-27,06:00,2024-03-27T06:00,-2.6,27.32,NOA_blend_equivalent,morning,2024-03-27,3,March,Spring,48.38,True
denver,2024-03-26,18:00,2024-03-26T18:00,5.7,42.260000000000005,NOA_blend_equivalent,evening,2024-03-27,3,March,Spring,42.620000000000005,True
miami,2024-03-27,06:00,2024-03-27T06:00,22.6,72.68,NOA_blend_equivalent,morning,2024-03-27,3,March,Spring,80.78,True
miami,2024-03-26,18:00,2024-03-26T18:00,24.9,76.82,NOA_blend_equivalent,evening,2024-03-27,3,March,Spring,80.06,True
chicago,2024-03-27,06:00,2024-03-27T06:00,-1.5,29.3,NOA_blend_equivalent,morning,2024-03-27,3,March,Spring,,False
chicago,2024-03-26,18:00,2024-03-26T18:00,5.1,41.18,NOA_blend_equivalent,evening,2024-03-27,3,March,Spring,54.5,True
los_angeles,2024-03-27,06:00,2024-03-27T06:00,10.1,50.18,NOA_blend_equivalent,morning,2024-03-27,3,March,Spring,,False
los_angeles,2024-03-26,18:00,2024-03-26T18:00,15.6,60.08,NOA_blend_equivalent,evening,2024-03-27,3,March,Spring,62.78,True
denver,2024-03-28,06:00,2024-03-28T06:00,-2.2,28.04,NOA_blend_equivalent,morning,2024-03-28,3,March,Spring,,False
denver,2024-03-27,18:00,2024-03-27T18:00,10.5,50.9,NOA_blend_equivalent,evening,2024-03-28,3,March,Spring,48.38,True
miami,2024-03-28,06:00,2024-03-28T06:00,23.5,74.3,NOA_blend_equivalent,morning,2024-03-28,3,March,Spring,,False
miami,2024-03-27,18:00,2024-03-27T18:00,26.2,79.16,NOA_blend_equivalent,evening,2024-03-28,3,March,Spring,80.78,True
chicago,2024-03-28,06:00,2024-03-28T06:00,-1.7,28.94,NOA_blend_equivalent,morning,2024-03-28,3,March,Spring,,False
chicago,2024-03-27,18:00,2024-03-27T18:00,5.1,41.18,NOA_blend_equivalent,evening,2024-03-28,3,March,Spring,,False
los_angeles,2024-03-28,06:00,2024-03-28T06:00,11.6,52.88,NOA_blend_equivalent,morning,2024-03-28,3,March,Spring,,False
los_angeles,2024-03-27,18:00,2024-03-27T18:00,15.1,59.18,NOA_blend_equivalent,evening,2024-03-28,3,March,Spring,,False
denver,2024-03-29,06:00,2024-03-29T06:00,2.9,37.22,NOA_blend_equivalent,morning,2024-03-29,3,March,Spring,,False
denver,2024-03-28,18:00,2024-03-28T18:00,16.7,62.06,NOA_blend_equivalent,evening,2024-03-29,3,March,Spring,,False
miami,2024-03-29,06:00,2024-03-29T06:00,17.7,63.86,NOA_blend_equivalent,morning,2024-03-29,3,March,Spring,,False
miami,2024-03-28,18:00,2024-03-28T18:00,29.0,84.2,NOA_blend_equivalent,evening,2024-03-29,3,March,Spring,,False
chicago,2024-03-29,06:00,2024-03-29T06:00,-0.4,31.28,NOA_blend_equivalent,morning,2024-03-29,3,March,Spring,,False
chicago,2024-03-28,18:00,2024-03-28T18:00,9.8,49.64,NOA_blend_equivalent,evening,2024-03-29,3,March,Spring,,False
los_angeles,2024-03-29,06:00,2024-03-29T06:00,10.2,50.36,NOA_blend_equivalent,morning,2024-03-29,3,March,Spring,,False
los_angeles,2024-03-28,18:00,2024-03-28T18:00,14.9,58.82,NOA_blend_equivalent,evening,2024-03-29,3,March,Spring,,False
denver,2024-03-30,06:00,2024-03-30T06:00,2.0,35.6,NOA_blend_equivalent,morning,2024-03-30,3,March,Spring,,False
denver,2024-03-29,18:00,2024-03-29T18:00,6.0,42.8,NOA_blend_equivalent,evening,2024-03-30,3,March,Spring,,False
miami,2024-03-30,06:00,2024-03-30T06:00,18.3,64.94,NOA_blend_equivalent,morning,2024-03-30,3,March,Spring,,False
miami,2024-03-29,18:00,2024-03-29T18:00,24.1,75.38,NOA_blend_equivalent,evening,2024-03-30,3,March,Spring,,False
chicago,2024-03-30,06:00,2024-03-30T06:00,7.9,46.22,NOA_blend_equivalent,morning,2024-03-30,3,March,Spring,,False
chicago,2024-03-29,18:00,2024-03-29T18:00,7.5,45.5,NOA_blend_equivalent,evening,2024-03-30,3,March,Spring,,False
los_angeles,2024-03-30,06:00,2024-03-30T06:00,12.3,54.14,NOA_blend_equivalent,morning,2024-03-30,3,March,Spring,,False
los_angeles,2024-03-29,18:00,2024-03-29T18:00,15.2,59.36,NOA_blend_equivalent,evening,2024-03-30,3,March,Spring,,False
denver,2024-03-31,06:00,2024-03-31T06:00,1.1,33.98,NOA_blend_equivalent,morning,2024-03-31,3,March,Spring,,False
denver,2024-03-30,18:00,2024-03-30T18:00,15.7,60.26,NOA_blend_equivalent,evening,2024-03-31,3,March,Spring,,False
miami,2024-03-31,06:00,2024-03-31T06:00,18.2,64.75999999999999,NOA_blend_equivalent,morning,2024-03-31,3,March,Spring,,False
miami,2024-03-30,18:00,2024-03-30T18:00,24.7,76.46,NOA_blend_equivalent,evening,2024-03-31,3,March,Spring,,False
chicago,2024-03-31,06:00,2024-03-31T06:00,3.1,37.58,NOA_blend_equivalent,morning,2024-03-31,3,March,Spring,,False
chicago,2024-03-30,18:00,2024-03-30T18:00,7.8,46.04,NOA_blend_equivalent,evening,2024-03-31,3,March,Spring,,False
los_angeles,2024-03-31,06:00,2024-03-31T06:00,9.5,49.1,NOA_blend_equivalent,morning,2024-03-31,3,March,Spring,,False
los_angeles,2024-03-30,18:00,2024-03-30T18:00,12.1,53.78,NOA_blend_equivalent,evening,2024-03-31,3,March,Spring,,False
denver,2024-04-01,06:00,2024-04-01T06:00,3.4,38.12,NOA_blend_equivalent,morning,2024-04-01,4,April,Spring,,False
denver,2024-03-31,18:00,2024-03-31T18:00,13.1,55.58,NOA_blend_equivalent,evening,2024-04-01,3,March,Spring,,False
miami,2024-04-01,06:00,2024-04-01T06:00,20.4,68.72,NOA_blend_equivalent,morning,2024-04-01,4,April,Spring,,False
miami,2024-03-31,18:00,2024-03-31T18:00,25.2,77.36,NOA_blend_equivalent,evening,2024-04-01,3,March,Spring,,False
chicago,2024-04-01,06:00,2024-04-01T06:00,5.9,42.620000000000005,NOA_blend_equivalent,morning,2024-04-01,4,April,Spring,,False
chicago,2024-03-31,18:00,2024-03-31T18:00,5.7,42.260000000000005,NOA_blend_equivalent,evening,2024-04-01,3,March,Spring,,False
los_angeles,2024-04-01,06:00,2024-04-01T06:00,9.7,49.46,NOA_blend_equivalent,morning,2024-04-01,4,April,Spring,,False
los_angeles,2024-03-31,18:00,2024-03-31T18:00,15.3,59.540000000000006,NOA_blend_equivalent,evening,2024-04-01,3,March,Spring,,False
denver,2024-04-02,06:00,2024-04-02T06:00,-0.3,31.46,NOA_blend_equivalent,morning,2024-04-02,4,April,Spring,,False
denver,2024-04-01,18:00,2024-04-01T18:00,4.1,39.38,NOA_blend_equivalent,evening,2024-04-02,4,April,Spring,,False
miami,2024-04-02,06:00,2024-04-02T06:00,20.7,69.25999999999999,NOA_blend_equivalent,morning,2024-04-02,4,April,Spring,,False
miami,2024-04-01,18:00,2024-04-01T18:00,26.1,78.98,NOA_blend_equivalent,evening,2024-04-02,4,April,Spring,,False
chicago,2024-04-02,06:00,2024-04-02T06:00,5.2,41.36,NOA_blend_equivalent,morning,2024-04-02,4,April,Spring,,False
chicago,2024-04-01,18:00,2024-04-01T18:00,6.0,42.8,NOA_blend_equivalent,evening,2024-04-02,4,April,Spring,,False
los_angeles,2024-04-02,06:00,2024-04-02T06:00,9.7,49.46,NOA_blend_equivalent,morning,2024-04-02,4,April,Spring,,False
los_angeles,2024-04-01,18:00,2024-04-01T18:00,16.4,61.52,NOA_blend_equivalent,evening,2024-04-02,4,April,Spring,,False
denver,2024-04-03,06:00,2024-04-03T06:00,4.3,39.74,NOA_blend_equivalent,morning,2024-04-03,4,April,Spring,,False
denver,2024-04-02,18:00,2024-04-02T18:00,14.7,58.46,NOA_blend_equivalent,evening,2024-04-03,4,April,Spring,,False
miami,2024-04-03,06:00,2024-04-03T06:00,23.9,75.02,NOA_blend_equivalent,morning,2024-04-03,4,April,Spring,,False
miami,2024-04-02,18:00,2024-04-02T18:00,27.5,81.5,NOA_blend_equivalent,evening,2024-04-03,4,April,Spring,,False
chicago,2024-04-03,06:00,2024-04-03T06:00,1.1,33.98,NOA_blend_equivalent,morning,2024-04-03,4,April,Spring,,False
chicago,2024-04-02,18:00,2024-04-02T18:00,4.1,39.38,NOA_blend_equivalent,evening,2024-04-03,4,April,Spring,,False
los_angeles,2024-04-03,06:00,2024-04-03T06:00,10.8,51.44,NOA_blend_equivalent,morning,2024-04-03,4,April,Spring,,False
los_angeles,2024-04-02,18:00,2024-04-02T18:00,17.5,63.5,NOA_blend_equivalent,evening,2024-04-03,4,April,Spring,,False
denver,2024-04-04,06:00,2024-04-04T06:00,4.0,39.2,NOA_blend_equivalent,morning,2024-04-04,4,April,Spring,,False
denver,2024-04-03,18:00,2024-04-03T18:00,19.1,66.38,NOA_blend_equivalent,evening,2024-04-04,4,April,Spring,,False
miami,2024-04-04,06:00,2024-04-04T06:00,23.5,74.3,NOA_blend_equivalent,morning,2024-04-04,4,April,Spring,,False
miami,2024-04-03,18:00,2024-04-03T18:00,30.9,87.61999999999999,NOA_blend_equivalent,evening,2024-04-04,4,April,Spring,,False
chicago,2024-04-04,06:00,2024-04-04T06:00,2.2,35.96,NOA_blend_equivalent,morning,2024-04-04,4,April,Spring,,False
chicago,2024-04-03,18:00,2024-04-03T18:00,2.6,36.68,NOA_blend_equivalent,evening,2024-04-04,4,April,Spring,,False
los_angeles,2024-04-04,06:00,2024-04-04T06:00,12.9,55.22,NOA_blend_equivalent,morning,2024-04-04,4,April,Spring,,False
los_angeles,2024-04-03,18:00,2024-04-03T18:00,16.5,61.7,NOA_blend_equivalent,evening,2024-04-04,4,April,Spring,,False
denver,2024-04-05,06:00,2024-04-05T06:00,7.7,45.86,NOA_blend_equivalent,morning,2024-04-05,4,April,Spring,,False
denver,2024-04-04,18:00,2024-04-04T18:00,22.6,72.68,NOA_blend_equivalent,evening,2024-04-05,4,April,Spring,,False
miami,2024-04-05,06:00,2024-04-05T06:00,17.7,63.86,NOA_blend_equivalent,morning,2024-04-05,4,April,Spring,,False
miami,2024-04-04,18:00,2024-04-04T18:00,25.3,77.54,NOA_blend_equivalent,evening,2024-04-05,4,April,Spring,,False
chicago,2024-04-05,06:00,2024-04-05T06:00,2.7,36.86,NOA_blend_equivalent,morning,2024-04-05,4,April,Spring,,False
chicago,2024-04-04,18:00,2024-04-04T18:00,4.2,39.56,NOA_blend_equivalent,evening,2024-04-05,4,April,Spring,,False
los_angeles,2024-04-05,06:00,2024-04-05T06:00,8.0,46.4,NOA_blend_equivalent,morning,2024-04-05,4,April,Spring,,False
los_angeles,2024-04-04,18:00,2024-04-04T18:00,12.4,54.32,NOA_blend_equivalent,evening,2024-04-05,4,April,Spring,,False
denver,2024-04-06,06:00,2024-04-06T06:00,9.6,49.28,NOA_blend_equivalent,morning,2024-04-06,4,April,Spring,,False
denver,2024-04-05,18:00,2024-04-05T18:00,22.4,72.32,NOA_blend_equivalent,evening,2024-04-06,4,April,Spring,,False
miami,2024-04-06,06:00,2024-04-06T06:00,15.8,60.440000000000005,NOA_blend_equivalent,morning,2024-04-06,4,April,Spring,,False
miami,2024-04-05,18:00,2024-04-05T18:00,26.3,79.34,NOA_blend_equivalent,evening,2024-04-06,4,April,Spring,,False
chicago,2024-04-06,06:00,2024-04-06T06:00,-0.3,31.46,NOA_blend_equivalent,morning,2024-04-06,4,April,Spring,,False
chicago,2024-04-05,18:00,2024-04-05T18:00,7.3,45.14,NOA_blend_equivalent,evening,2024-04-06,4,April,Spring,,False
los_angeles,2024-04-06,06:00,2024-04-06T06:00,5.8,42.44,NOA_blend_equivalent,morning,2024-04-06,4,April,Spring,,False
los_angeles,2024-04-05,18:00,2024-04-05T18:00,12.6,54.68,NOA_blend_equivalent,evening,2024-04-06,4,April,Spring,,False
denver,2024-04-07,06:00,2024-04-07T06:00,2.5,36.5,NOA_blend_equivalent,morning,2024-04-07,4,April,Spring,,False
denver,2024-04-06,18:00,2024-04-06T18:00,8.5,47.3,NOA_blend_equivalent,evening,2024-04-07,4,April,Spring,,False
miami,2024-04-07,06:00,2024-04-07T06:00,18.7,65.66,NOA_blend_equivalent,morning,2024-04-07,4,April,Spring,,False
miami,2024-04-06,18:00,2024-04-06T18:00,27.2,80.96,NOA_blend_equivalent,evening,2024-04-07,4,April,Spring,,False
chicago,2024-04-07,06:00,2024-04-07T06:00,4.8,40.64,NOA_blend_equivalent,morning,2024-04-07,4,April,Spring,,False
chicago,2024-04-06,18:00,2024-04-06T18:00,10.1,50.18,NOA_blend_equivalent,evening,2024-04-07,4,April,Spring,,False
los_angeles,2024-04-07,06:00,2024-04-07T06:00,7.3,45.14,NOA_blend_equivalent,morning,2024-04-07,4,April,Spring,,False
los_angeles,2024-04-06,18:00,2024-04-06T18:00,13.9,57.02,NOA_blend_equivalent,evening,2024-04-07,4,April,Spring,,False
denver,2024-04-08,06:00,2024-04-08T06:00,-1.8,28.76,NOA_blend_equivalent,morning,2024-04-08,4,April,Spring,,False
denver,2024-04-07,18:00,2024-04-07T18:00,11.7,53.06,NOA_blend_equivalent,evening,2024-04-08,4,April,Spring,,False
miami,2024-04-08,06:00,2024-04-08T06:00,19.0,66.2,NOA_blend_equivalent,morning,2024-04-08,4,April,Spring,,False
miami,2024-04-07,18:00,2024-04-07T18:00,24.8,76.64,NOA_blend_equivalent,evening,2024-04-08,4,April,Spring,,False
chicago,2024-04-08,06:00,2024-04-08T06:00,7.9,46.22,NOA_blend_equivalent,morning,2024-04-08,4,April,Spring,,False
chicago,2024-04-07,18:00,2024-04-07T18:00,8.9,48.02,NOA_blend_equivalent,evening,2024-04-08,4,April,Spring,,False
los_angeles,2024-04-08,06:00,2024-04-08T06:00,8.5,47.3,NOA_blend_equivalent,morning,2024-04-08,4,April,Spring,,False
los_angeles,2024-04-07,18:00,2024-04-07T18:00,14.3,57.74,NOA_blend_equivalent,evening,2024-04-08,4,April,Spring,,False
denver,2024-04-09,06:00,2024-04-09T06:00,-1.4,29.48,NOA_blend_equivalent,morning,2024-04-09,4,April,Spring,,False
denver,2024-04-08,18:00,2024-04-08T18:00,12.2,53.96,NOA_blend_equivalent,evening,2024-04-09,4,April,Spring,,False
miami,2024-04-09,06:00,2024-04-09T06:00,23.0,73.4,NOA_blend_equivalent,morning,2024-04-09,4,April,Spring,,False
miami,2024-04-08,18:00,2024-04-08T18:00,24.0,75.2,NOA_blend_equivalent,evening,2024-04-09,4,April,Spring,,False
chicago,2024-04-09,06:00,2024-04-09T06:00,12.0,53.6,NOA_blend_equivalent,morning,2024-04-09,4,April,Spring,,False
chicago,2024-04-08,18:00,2024-04-08T18:00,21.7,71.06,NOA_blend_equivalent,evening,2024-04-09,4,April,Spring,,False
los_angeles,2024-04-09,06:00,2024-04-09T06:00,9.6,49.28,NOA_blend_equivalent,morning,2024-04-09,4,April,Spring,,False
los_angeles,2024-04-08,18:00,2024-04-08T18:00,17.8,64.04,NOA_blend_equivalent,evening,2024-04-09,4,April,Spring,,False
denver,2024-04-10,06:00,2024-04-10T06:00,5.4,41.72,NOA_blend_equivalent,morning,2024-04-10,4,April,Spring,,False
denver,2024-04-09,18:00,2024-04-09T18:00,15.1,59.18,NOA_blend_equivalent,evening,2024-04-10,4,April,Spring,,False
miami,2024-04-10,06:00,2024-04-10T06:00,22.5,72.5,NOA_blend_equivalent,morning,2024-04-10,4,April,Spring,,False
miami,2024-04-09,18:00,2024-04-09T18:00,25.2,77.36,NOA_blend_equivalent,evening,2024-04-10,4,April,Spring,,False
chicago,2024-04-10,06:00,2024-04-10T06:00,7.3,45.14,NOA_blend_equivalent,morning,2024-04-10,4,April,Spring,,False
chicago,2024-04-09,18:00,2024-04-09T18:00,16.3,61.34,NOA_blend_equivalent,evening,2024-04-10,4,April,Spring,,False
los_angeles,2024-04-10,06:00,2024-04-10T06:00,12.1,53.78,NOA_blend_equivalent,morning,2024-04-10,4,April,Spring,,False
los_angeles,2024-04-09,18:00,2024-04-09T18:00,21.1,69.98,NOA_blend_equivalent,evening,2024-04-10,4,April,Spring,,False
denver,2024-04-11,06:00,2024-04-11T06:00,1.7,35.06,NOA_blend_equivalent,morning,2024-04-11,4,April,Spring,,False
denver,2024-04-10,18:00,2024-04-10T18:00,11.6,52.88,NOA_blend_equivalent,evening,2024-04-11,4,April,Spring,,False
miami,2024-04-11,06:00,2024-04-11T06:00,24.6,76.28,NOA_blend_equivalent,morning,2024-04-11,4,April,Spring,,False
miami,2024-04-10,18:00,2024-04-10T18:00,26.2,79.16,NOA_blend_equivalent,evening,2024-04-11,4,April,Spring,,False
chicago,2024-04-11,06:00,2024-04-11T06:00,10.7,51.26,NOA_blend_equivalent,morning,2024-04-11,4,April,Spring,,False
chicago,2024-04-10,18:00,2024-04-10T18:00,17.7,63.86,NOA_blend_equivalent,evening,2024-04-11,4,April,Spring,,False
los_angeles,2024-04-11,06:00,2024-04-11T06:00,12.6,54.68,NOA_blend_equivalent,morning,2024-04-11,4,April,Spring,,False
los_angeles,2024-04-10,18:00,2024-04-10T18:00,17.6,63.68,NOA_blend_equivalent,evening,2024-04-11,4,April,Spring,,False
denver,2024-04-12,06:00,2024-04-12T06:00,4.7,40.46,NOA_blend_equivalent,morning,2024-04-12,4,April,Spring,,False
denver,2024-04-11,18:00,2024-04-11T18:00,15.2,59.36,NOA_blend_equivalent,evening,2024-04-12,4,April,Spring,,False
miami,2024-04-12,06:00,2024-04-12T06:00,22.3,72.14,NOA_blend_equivalent,morning,2024-04-12,4,April,Spring,,False
miami,2024-04-11,18:00,2024-04-11T18:00,30.8,87.44,NOA_blend_equivalent,evening,2024-04-12,4,April,Spring,,False
chicago,2024-04-12,06:00,2024-04-12T06:00,9.3,48.74,NOA_blend_equivalent,morning,2024-04-12,4,April,Spring,,False
chicago,2024-04-11,18:00,2024-04-11T18:00,14.3,57.74,NOA_blend_equivalent,evening,2024-04-12,4,April,Spring,,False
los_angeles,2024-04-12,06:00,2024-04-12T06:00,12.2,53.96,NOA_blend_equivalent,morning,2024-04-12,4,April,Spring,,False
los_angeles,2024-04-11,18:00,2024-04-11T18:00,13.2,55.76,NOA_blend_equivalent,evening,2024-04-12,4,April,Spring,,False
denver,2024-04-13,06:00,2024-04-13T06:00,11.1,51.98,NOA_blend_equivalent,morning,2024-04-13,4,April,Spring,,False
denver,2024-04-12,18:00,2024-04-12T18:00,23.3,73.94,NOA_blend_equivalent,evening,2024-04-13,4,April,Spring,,False
miami,2024-04-13,06:00,2024-04-13T06:00,18.3,64.94,NOA_blend_equivalent,morning,2024-04-13,4,April,Spring,,False
miami,2024-04-12,18:00,2024-04-12T18:00,27.9,82.22,NOA_blend_equivalent,evening,2024-04-13,4,April,Spring,,False
chicago,2024-04-13,06:00,2024-04-13T06:00,5.9,42.620000000000005,NOA_blend_equivalent,morning,2024-04-13,4,April,Spring,,False
chicago,2024-04-12,18:00,2024-04-12T18:00,13.5,56.3,NOA_blend_equivalent,evening,2024-04-13,4,April,Spring,,False
los_angeles,2024-04-13,06:00,2024-04-13T06:00,13.9,57.02,NOA_blend_equivalent,morning,2024-04-13,4,April,Spring,,False
los_angeles,2024-04-12,18:00,2024-04-12T18:00,15.4,59.72,NOA_blend_equivalent,evening,2024-04-13,4,April,Spring,,False
denver,2024-04-14,06:00,2024-04-14T06:00,7.2,44.96,NOA_blend_equivalent,morning,2024-04-14,4,April,Spring,,False
denver,2024-04-13,18:00,2024-04-13T18:00,22.7,72.86,NOA_blend_equivalent,evening,2024-04-14,4,April,Spring,,False
miami,2024-04-14,06:00,2024-04-14T06:00,18.9,66.02,NOA_blend_equivalent,morning,2024-04-14,4,April,Spring,,False
miami,2024-04-13,18:00,2024-04-13T18:00,26.0,78.8,NOA_blend_equivalent,evening,2024-04-14,4,April,Spring,,False
chicago,2024-04-14,06:00,2024-04-14T06:00,17.3,63.14,NOA_blend_equivalent,morning,2024-04-14,4,April,Spring,,False
chicago,2024-04-13,18:00,2024-04-13T18:00,21.1,69.98,NOA_blend_equivalent,evening,2024-04-14,4,April,Spring,,False
los_angeles,2024-04-14,06:00,2024-04-14T06:00,8.2,46.76,NOA_blend_equivalent,morning,2024-04-14,4,April,Spring,,False
los_angeles,2024-04-13,18:00,2024-04-13T18:00,12.3,54.14,NOA_blend_equivalent,evening,2024-04-14,4,April,Spring,,False
denver,2024-04-15,06:00,2024-04-15T06:00,7.0,44.6,NOA_blend_equivalent,morning,2024-04-15,4,April,Spring,,False
denver,2024-04-14,18:00,2024-04-14T18:00,25.1,77.18,NOA_blend_equivalent,evening,2024-04-15,4,April,Spring,,False
miami,2024-04-15,06:00,2024-04-15T06:00,18.7,65.66,NOA_blend_equivalent,morning,2024-04-15,4,April,Spring,,False
miami,2024-04-14,18:00,2024-04-14T18:00,24.7,76.46,NOA_blend_equivalent,evening,2024-04-15,4,April,Spring,,False
chicago,2024-04-15,06:00,2024-04-15T06:00,10.0,50.0,NOA_blend_equivalent,morning,2024-04-15,4,April,Spring,,False
chicago,2024-04-14,18:00,2024-04-14T18:00,23.4,74.12,NOA_blend_equivalent,evening,2024-04-15,4,April,Spring,,False
los_angeles,2024-04-15,06:00,2024-04-15T06:00,8.3,46.94,NOA_blend_equivalent,morning,2024-04-15,4,April,Spring,,False
los_angeles,2024-04-14,18:00,2024-04-14T18:00,13.8,56.84,NOA_blend_equivalent,evening,2024-04-15,4,April,Spring,,False
denver,2024-04-16,06:00,2024-04-16T06:00,7.2,44.96,NOA_blend_equivalent,morning,2024-04-16,4,April,Spring,,False
denver,2024-04-15,18:00,2024-04-15T18:00,18.0,64.4,NOA_blend_equivalent,evening,2024-04-16,4,April,Spring,,False
miami,2024-04-16,06:00,2024-04-16T06:00,22.1,71.78,NOA_blend_equivalent,morning,2024-04-16,4,April,Spring,,False
miami,2024-04-15,18:00,2024-04-15T18:00,25.9,78.62,NOA_blend_equivalent,evening,2024-04-16,4,April,Spring,,False
chicago,2024-04-16,06:00,2024-04-16T06:00,10.7,51.26,NOA_blend_equivalent,morning,2024-04-16,4,April,Spring,,False
chicago,2024-04-15,18:00,2024-04-15T18:00,21.4,70.52,NOA_blend_equivalent,evening,2024-04-16,4,April,Spring,,False
los_angeles,2024-04-16,06:00,2024-04-16T06:00,11.1,51.98,NOA_blend_equivalent,morning,2024-04-16,4,April,Spring,,False
los_angeles,2024-04-15,18:00,2024-04-15T18:00,15.9,60.62,NOA_blend_equivalent,evening,2024-04-16,4,April,Spring,,False
denver,2024-04-17,06:00,2024-04-17T06:00,9.6,49.28,NOA_blend_equivalent,morning,2024-04-17,4,April,Spring,,False
denver,2024-04-16,18:00,2024-04-16T18:00,18.5,65.3,NOA_blend_equivalent,evening,2024-04-17,4,April,Spring,,False
miami,2024-04-17,06:00,2024-04-17T06:00,23.8,74.84,NOA_blend_equivalent,morning,2024-04-17,4,April,Spring,,False
miami,2024-04-16,18:00,2024-04-16T18:00,26.7,80.06,NOA_blend_equivalent,evening,2024-04-17,4,April,Spring,,False
chicago,2024-04-17,06:00,2024-04-17T06:00,19.8,67.64,NOA_blend_equivalent,morning,2024-04-17,4,April,Spring,,False
chicago,2024-04-16,18:00,2024-04-16T18:00,23.5,74.3,NOA_blend_equivalent,evening,2024-04-17,4,April,Spring,,False
los_angeles,2024-04-17,06:00,2024-04-17T06:00,10.6,51.08,NOA_blend_equivalent,morning,2024-04-17,4,April,Spring,,False
los_angeles,2024-04-16,18:00,2024-04-16T18:00,17.9,64.22,NOA_blend_equivalent,evening,2024-04-17,4,April,Spring,,False
denver,2024-04-18,06:00,2024-04-18T06:00,-0.1,31.82,NOA_blend_equivalent,morning,2024-04-18,4,April,Spring,,False
denver,2024-04-17,18:00,2024-04-17T18:00,19.5,67.1,NOA_blend_equivalent,evening,2024-04-18,4,April,Spring,,False
miami,2024-04-18,06:00,2024-04-18T06:00,21.6,70.88,NOA_blend_equivalent,morning,2024-04-18,4,April,Spring,,False
miami,2024-04-17,18:00,2024-04-17T18:00,26.3,79.34,NOA_blend_equivalent,evening,2024-04-18,4,April,Spring,,False
chicago,2024-04-18,06:00,2024-04-18T06:00,8.1,46.58,NOA_blend_equivalent,morning,2024-04-18,4,April,Spring,,False
chicago,2024-04-17,18:00,2024-04-17T18:00,13.7,56.66,NOA_blend_equivalent,evening,2024-04-18,4,April,Spring,,False
los_angeles,2024-04-18,06:00,2024-04-18T06:00,12.4,54.32,NOA_blend_equivalent,morning,2024-04-18,4,April,Spring,,False
los_angeles,2024-04-17,18:00,2024-04-17T18:00,15.5,59.9,NOA_blend_equivalent,evening,2024-04-18,4,April,Spring,,False
denver,2024-04-19,06:00,2024-04-19T06:00,2.0,35.6,NOA_blend_equivalent,morning,2024-04-19,4,April,Spring,,False
denver,2024-04-18,18:00,2024-04-18T18:00,0.2,32.36,NOA_blend_equivalent,evening,2024-04-19,4,April,Spring,,False
miami,2024-04-19,06:00,2024-04-19T06:00,23.4,74.12,NOA_blend_equivalent,morning,2024-04-19,4,April,Spring,,False
miami,2024-04-18,18:00,2024-04-18T18:00,27.1,80.78,NOA_blend_equivalent,evening,2024-04-19,4,April,Spring,,False
chicago,2024-04-19,06:00,2024-04-19T06:00,4.9,40.82,NOA_blend_equivalent,morning,2024-04-19,4,April,Spring,,False
chicago,2024-04-18,18:00,2024-04-18T18:00,12.4,54.32,NOA_blend_equivalent,evening,2024-04-19,4,April,Spring,,False
los_angeles,2024-04-19,06:00,2024-04-19T06:00,14.1,57.38,NOA_blend_equivalent,morning,2024-04-19,4,April,Spring,,False
los_angeles,2024-04-18,18:00,2024-04-18T18:00,15.9,60.62,NOA_blend_equivalent,evening,2024-04-19,4,April,Spring,,False
denver,2024-04-20,06:00,2024-04-20T06:00,-1.3,29.66,NOA_blend_equivalent,morning,2024-04-20,4,April,Spring,,False
denver,2024-04-19,18:00,2024-04-19T18:00,0.6,33.08,NOA_blend_equivalent,evening,2024-04-20,4,April,Spring,,False
miami,2024-04-20,06:00,2024-04-20T06:00,22.5,72.5,NOA_blend_equivalent,morning,2024-04-20,4,April,Spring,,False
miami,2024-04-19,18:00,2024-04-19T18:00,27.7,81.86,NOA_blend_equivalent,evening,2024-04-20,4,April,Spring,,False
chicago,2024-04-20,06:00,2024-04-20T06:00,1.6,34.88,NOA_blend_equivalent,morning,2024-04-20,4,April,Spring,,False
chicago,2024-04-19,18:00,2024-04-19T18:00,12.8,55.04,NOA_blend_equivalent,evening,2024-04-20,4,April,Spring,,False
