commence_time,last_home_odds,last_away_odds,home_score,away_score,result
2023-08-05 00:15:00,-196.00,164.00,4,9,AWAY WIN
2023-08-05 01:38:00,-102.00,-116.00,7,9,AWAY WIN
2023-08-05 01:40:00,-126.00,108.00,5,10,AWAY WIN
2023-08-05 17:05:00,118.00,-138.00,3,1,HOME WIN
2023-08-05 17:10:00,126.00,-148.00,4,2,HOME WIN
2023-08-05 22:05:00,-1600.00,820.00,9,6,HOME WIN
2023-08-05 23:05:00,-550.00,340.00,7,3,HOME WIN
2023-08-05 23:07:00,148.00,-190.00,2,1,HOME WIN
2023-08-05 23:10:00,120.00,-152.00,4,7,AWAY WIN
2023-08-05 23:10:00,-370.00,260.00,3,2,HOME WIN
2023-08-05 23:14:53,-480.00,330.00,6,2,HOME WIN
2023-08-05 23:45:00,-210.00,160.00,12,1,HOME WIN
2023-08-06 00:40:00,-164.00,138.00,8,3,HOME WIN
2023-08-06 01:07:00,120.00,-142.00,2,3,AWAY WIN
2023-08-06 16:05:00,-136.00,116.00,3,5,AWAY WIN
2023-08-06 17:35:00,-158.00,134.00,2,0,HOME WIN
2023-08-06 17:35:00,-120.00,102.00,7,9,AWAY WIN
2023-08-06 17:35:00,-225.00,188.00,8,4,HOME WIN
2023-08-06 17:40:00,158.00,-188.00,6,10,AWAY WIN
2023-08-06 18:10:00,132.00,-156.00,5,3,HOME WIN
2023-08-06 18:10:00,-196.00,164.00,1,4,AWAY WIN
2023-08-06 18:20:00,102.00,-120.00,6,4,HOME WIN
2023-08-06 18:35:00,-132.00,112.00,6,0,HOME WIN
2023-08-06 20:07:00,-110.00,-106.00,2,3,AWAY WIN
2023-08-06 20:07:00,164.00,-196.00,8,6,HOME WIN
2023-08-06 23:10:00,1100.00,-2000.00,2,8,AWAY WIN
2023-08-07 20:10:00,-124.00,106.00,7,13,AWAY WIN
2023-08-07 22:39:00,140.00,-166.00,3,9,AWAY WIN
2023-08-07 22:40:00,-950.00,550.00,5,2,HOME WIN
2023-08-07 23:05:00,-950.00,540.00,7,6,HOME WIN
2023-08-07 23:10:00,-350.00,250.00,6,2,HOME WIN
2023-08-07 23:10:00,-350.00,250.00,11,2,HOME WIN
2023-08-07 23:10:00,102.00,-128.00,1,3,AWAY WIN
2023-08-08 00:10:00,144.00,-172.00,5,1,HOME WIN
2023-08-08 00:10:00,-260.00,215.00,12,1,HOME WIN
2023-08-08 01:38:00,106.00,-124.00,3,8,AWAY WIN
2023-08-08 01:40:00,188.00,-225.00,3,5,AWAY WIN
2023-08-08 22:39:00,-1600.00,840.00,6,0,HOME WIN
2023-08-08 22:39:00,108.00,-136.00,4,2,HOME WIN
2023-08-08 22:40:00,-108.00,-118.00,2,3,AWAY WIN
2023-08-08 23:05:00,215.00,-290.00,6,8,AWAY WIN
2023-08-08 23:05:00,-360.00,260.00,6,7,AWAY WIN
2023-08-08 23:10:00,-132.00,104.00,3,9,AWAY WIN
2023-08-08 23:10:00,-290.00,215.00,2,3,AWAY WIN
2023-08-08 23:10:00,120.00,-152.00,1,0,HOME WIN
2023-08-08 23:24:27,-400.00,280.00,4,5,AWAY WIN
2023-08-09 00:10:00,138.00,-164.00,1,7,AWAY WIN
2023-08-09 00:10:00,-210.00,176.00,3,7,AWAY WIN
2023-08-09 01:38:00,-116.00,-102.00,7,5,HOME WIN
2023-08-09 01:40:00,134.00,-158.00,4,5,AWAY WIN
2023-08-09 01:40:00,215.00,-260.00,1,6,AWAY WIN
2023-08-09 01:40:00,-118.00,100.00,2,0,HOME WIN
2023-08-09 16:35:00,-112.00,-104.00,4,5,AWAY WIN
2023-08-09 18:10:00,-240.00,198.00,7,6,HOME WIN
2023-08-09 22:39:00,230.00,-320.00,4,6,AWAY WIN
2023-08-09 22:39:50,-215.00,164.00,9,5,HOME WIN
2023-08-09 22:40:00,-190.00,160.00,7,0,HOME WIN
2023-08-09 23:05:00,220.00,-300.00,2,8,AWAY WIN
2023-08-09 23:06:32,440.00,-700.00,5,6,AWAY WIN
2023-08-09 23:09:00,178.00,-235.00,4,3,HOME WIN
2023-08-09 23:10:00,-205.00,158.00,4,3,HOME WIN
2023-08-09 23:10:00,168.00,-215.00,0,1,AWAY WIN
2023-08-10 00:10:00,106.00,-124.00,9,2,HOME WIN
2023-08-10 01:38:00,-142.00,120.00,4,1,HOME WIN
2023-08-10 01:40:00,122.00,-144.00,0,2,AWAY WIN
2023-08-10 01:40:00,130.00,-154.00,6,1,HOME WIN
2023-08-10 16:35:00,176.00,-210.00,7,5,HOME WIN
2023-08-10 16:35:00,100.00,-118.00,5,4,HOME WIN
2023-08-10 17:10:00,110.00,-130.00,4,3,HOME WIN
2023-08-10 17:10:00,120.00,-142.00,3,0,HOME WIN
2023-08-10 22:40:00,-235.00,180.00,6,2,HOME WIN
2023-08-10 22:40:00,370.00,-600.00,2,5,AWAY WIN
2023-08-10 23:10:00,-225.00,172.00,2,0,HOME WIN
2023-08-11 02:10:00,-405.00,320.00,2,1,HOME WIN
2023-08-11 22:39:00,-280.00,205.00,9,8,HOME WIN
2023-08-11 22:40:00,590.00,-1100.00,4,9,AWAY WIN
2023-08-11 23:05:00,330.00,-480.00,2,9,AWAY WIN
2023-08-11 23:05:00,-1200.00,650.00,13,2,HOME WIN
2023-08-11 23:05:00,-164.00,128.00,8,2,HOME WIN
2023-08-11 23:07:00,250.00,-350.00,2,6,AWAY WIN
2023-08-11 23:09:00,130.00,-166.00,0,7,AWAY WIN
2023-08-11 23:10:00,-310.00,220.00,5,2,HOME WIN
2023-08-12 00:10:00,152.00,-180.00,6,7,AWAY WIN
2023-08-12 00:10:00,-178.00,150.00,11,3,HOME WIN
2023-08-12 00:10:00,104.00,-122.00,12,8,HOME WIN
2023-08-12 01:40:00,138.00,-164.00,5,10,AWAY WIN
2023-08-12 02:10:00,-146.00,124.00,9,2,HOME WIN
2023-08-12 02:10:00,-310.00,250.00,6,1,HOME WIN
2023-08-12 02:15:00,-108.00,-108.00,1,2,AWAY WIN
2023-08-12 19:07:00,-112.00,-104.00,4,5,AWAY WIN
2023-08-12 20:10:00,-200.00,168.00,2,6,AWAY WIN
2023-08-12 22:55:00,420.00,-650.00,1,8,AWAY WIN
2023-08-12 23:05:00,-160.00,126.00,3,2,HOME WIN
2023-08-12 23:10:00,480.00,-800.00,4,5,AWAY WIN
2023-08-12 23:15:00,130.00,-166.00,0,6,AWAY WIN
2023-08-12 23:15:00,-122.00,-104.00,2,3,AWAY WIN
2023-08-12 23:15:00,-186.00,146.00,11,3,HOME WIN
2023-08-13 00:10:00,-144.00,122.00,3,0,HOME WIN
2023-08-13 01:05:00,-116.00,-102.00,3,9,AWAY WIN
2023-08-13 01:10:00,-295.00,240.00,4,1,HOME WIN
2023-08-13 01:40:00,-164.00,138.00,0,1,AWAY WIN
2023-08-13 16:05:00,-136.00,116.00,6,3,HOME WIN
2023-08-13 17:35:00,-112.00,-104.00,0,3,AWAY WIN
2023-08-13 17:35:00,-132.00,112.00,8,7,HOME WIN
2023-08-13 17:37:00,-126.00,108.00,11,4,HOME WIN
2023-08-13 17:40:00,-215.00,180.00,2,9,AWAY WIN
2023-08-13 17:40:00,112.00,-132.00,8,7,HOME WIN
2023-08-13 18:10:00,104.00,-122.00,3,7,AWAY WIN
2023-08-13 18:10:00,-164.00,138.00,1,2,AWAY WIN
2023-08-13 20:05:00,-148.00,126.00,3,2,HOME WIN
2023-08-13 20:10:00,126.00,-148.00,5,4,HOME WIN
2023-08-13 20:10:00,-102.00,-116.00,3,5,AWAY WIN
2023-08-13 20:10:00,-390.00,310.00,8,3,HOME WIN
2023-08-13 22:05:00,-200.00,154.00,5,6,AWAY WIN
2023-08-13 23:10:00,470.00,-750.00,7,6,HOME WIN
2023-08-14 22:40:32,-550.00,360.00,5,1,HOME WIN
2023-08-14 23:10:00,-240.00,182.00,7,2,HOME WIN
2023-08-14 23:20:03,-150.00,118.00,11,3,HOME WIN
2023-08-14 23:47:03,-280.00,205.00,7,5,HOME WIN
2023-08-15 00:05:00,-200.00,168.00,12,0,HOME WIN
2023-08-15 00:10:00,126.00,-148.00,7,6,HOME WIN
2023-08-15 00:40:00,188.00,-225.00,6,4,HOME WIN
2023-08-15 01:40:00,-142.00,120.00,1,4,AWAY WIN
2023-08-15 01:45:00,114.00,-134.00,2,10,AWAY WIN
2023-08-15 22:40:00,215.00,-290.00,0,3,AWAY WIN
2023-08-15 22:40:00,-310.00,220.00,5,6,AWAY WIN
2023-08-15 23:05:00,225.00,-310.00,4,5,AWAY WIN
2023-08-15 23:07:00,-128.00,100.00,2,1,HOME WIN
2023-08-15 23:10:00,-126.00,-102.00,4,7,AWAY WIN
2023-08-15 23:20:00,-1200.00,680.00,5,0,HOME WIN
2023-08-15 23:40:00,-210.00,158.00,5,3,HOME WIN
2023-08-15 23:45:00,-360.00,250.00,6,2,HOME WIN
2023-08-16 00:05:00,-184.00,154.00,3,5,AWAY WIN
2023-08-16 00:05:00,-200.00,168.00,7,3,HOME WIN
2023-08-16 00:10:00,120.00,-142.00,8,10,AWAY WIN
2023-08-16 00:40:00,132.00,-156.00,5,8,AWAY WIN
2023-08-16 01:40:00,-118.00,100.00,10,3,HOME WIN
2023-08-16 01:45:00,-112.00,-104.00,7,0,HOME WIN
2023-08-16 02:10:00,-220.00,184.00,6,2,HOME WIN
2023-08-16 17:10:00,-178.00,150.00,7,8,AWAY WIN
2023-08-16 17:10:00,-134.00,114.00,8,3,HOME WIN
2023-08-16 22:40:00,-700.00,450.00,7,2,HOME WIN
2023-08-16 22:40:00,520.00,-850.00,5,12,AWAY WIN
2023-08-16 22:44:19,920.00,-1800.00,0,8,AWAY WIN
2023-08-16 23:04:40,-140.00,110.00,6,2,HOME WIN
2023-08-16 23:07:00,-166.00,130.00,4,9,AWAY WIN
2023-08-16 23:20:03,-600.00,380.00,2,0,HOME WIN
2023-08-17 00:05:00,-166.00,140.00,4,3,HOME WIN
2023-08-17 00:05:00,-180.00,152.00,0,2,AWAY WIN
2023-08-17 00:10:00,172.00,-205.00,5,6,AWAY WIN
2023-08-17 00:40:00,-184.00,154.00,5,2,HOME WIN
2023-08-17 02:10:00,-255.00,210.00,7,1,HOME WIN
2023-08-17 20:05:00,166.00,-198.00,10,7,HOME WIN
2023-08-17 23:15:00,-112.00,-112.00,2,4,AWAY WIN
2023-08-18 01:40:00,-112.00,-104.00,1,3,AWAY WIN
2023-08-18 02:10:00,-154.00,130.00,1,0,HOME WIN
2023-08-18 18:20:00,-196.00,164.00,3,4,AWAY WIN
2023-08-18 22:40:00,-104.00,-122.00,1,0,HOME WIN
2023-08-18 23:05:00,2300.00,-6000.00,3,8,AWAY WIN
2023-08-18 23:05:00,-130.00,104.00,8,7,HOME WIN
2023-08-18 23:10:00,-164.00,128.00,4,1,HOME WIN
2023-08-18 23:20:00,-1450.00,800.00,4,0,HOME WIN
2023-08-19 00:05:00,-126.00,108.00,8,9,AWAY WIN
2023-08-19 00:10:00,-146.00,124.00,0,2,AWAY WIN
2023-08-19 00:10:00,-230.00,190.00,5,1,HOME WIN
2023-08-19 00:15:00,-148.00,126.00,1,7,AWAY WIN
2023-08-19 00:40:00,-124.00,106.00,14,1,HOME WIN
2023-08-19 01:38:00,-112.00,-104.00,6,9,AWAY WIN
2023-08-19 01:40:00,-168.00,142.00,4,0,HOME WIN
2023-08-19 01:40:00,164.00,-196.00,4,9,AWAY WIN
2023-08-19 02:10:00,-142.00,120.00,3,11,AWAY WIN
2023-08-19 17:05:00,-178.00,150.00,1,8,AWAY WIN
2023-08-19 18:20:00,-200.00,168.00,6,4,HOME WIN
2023-08-19 20:05:00,-152.00,128.00,1,6,AWAY WIN
2023-08-19 20:05:00,148.00,-176.00,3,12,AWAY WIN
2023-08-19 22:40:00,144.00,-186.00,3,4,AWAY WIN
2023-08-19 23:10:00,140.00,-180.00,3,4,AWAY WIN
2023-08-19 23:10:00,180.00,-235.00,3,10,AWAY WIN
2023-08-19 23:10:00,-410.00,280.00,4,7,AWAY WIN
2023-08-19 23:15:00,144.00,-186.00,2,13,AWAY WIN
2023-08-19 23:20:00,-128.00,100.00,6,5,HOME WIN
2023-08-20 00:10:00,-102.00,-116.00,11,5,HOME WIN
2023-08-20 00:40:00,-190.00,160.00,1,8,AWAY WIN
2023-08-20 01:07:00,148.00,-176.00,2,7,AWAY WIN
2023-08-20 01:07:00,110.00,-130.00,4,18,AWAY WIN
2023-08-20 01:10:00,-188.00,158.00,3,1,HOME WIN
2023-08-20 17:05:00,-184.00,154.00,6,7,AWAY WIN
2023-08-20 17:40:00,102.00,-120.00,3,10,AWAY WIN
2023-08-20 17:40:00,-108.00,-108.00,1,4,AWAY WIN
2023-08-20 18:10:00,-138.00,118.00,2,0,HOME WIN
2023-08-20 18:15:00,-138.00,118.00,7,3,HOME WIN
2023-08-20 18:20:00,-240.00,198.00,4,3,HOME WIN
2023-08-20 18:35:00,-178.00,150.00,2,6,AWAY WIN
2023-08-20 19:10:00,136.00,-162.00,5,10,AWAY WIN
2023-08-20 20:07:00,160.00,-190.00,1,12,AWAY WIN
2023-08-20 23:10:00,-550.00,340.00,4,3,HOME WIN
2023-08-21 22:39:51,340.00,-550.00,6,7,AWAY WIN
2023-08-21 22:40:00,-750.00,470.00,10,4,HOME WIN
2023-08-21 23:05:00,-350.00,250.00,11,1,HOME WIN
2023-08-21 23:20:00,108.00,-138.00,4,10,AWAY WIN
2023-08-22 00:10:00,-126.00,108.00,9,4,HOME WIN
2023-08-22 00:10:00,164.00,-196.00,2,14,AWAY WIN
2023-08-22 01:40:00,138.00,-164.00,4,3,HOME WIN
2023-08-22 01:40:00,-134.00,114.00,6,4,HOME WIN
2023-08-22 01:40:00,-200.00,168.00,6,2,HOME WIN
2023-08-22 22:40:00,-600.00,380.00,8,6,HOME WIN
2023-08-22 22:40:00,-600.00,370.00,12,4,HOME WIN
2023-08-22 22:40:00,-280.00,200.00,4,3,HOME WIN
2023-08-22 23:05:00,126.00,-160.00,3,6,AWAY WIN
2023-08-22 23:05:00,-215.00,162.00,1,2,AWAY WIN
2023-08-22 23:05:00,-126.00,-102.00,6,3,HOME WIN
2023-08-22 23:10:00,590.00,-1100.00,8,3,HOME WIN
2023-08-22 23:20:00,-850.00,500.00,3,2,HOME WIN
2023-08-23 00:10:00,-126.00,108.00,7,3,HOME WIN
2023-08-23 00:10:00,130.00,-154.00,3,6,AWAY WIN
2023-08-23 00:10:00,-104.00,-112.00,7,3,HOME WIN
2023-08-23 01:38:00,-156.00,132.00,3,4,AWAY WIN
2023-08-23 01:40:00,-120.00,102.00,6,3,HOME WIN
2023-08-23 01:40:00,-102.00,-116.00,5,4,HOME WIN
2023-08-23 01:40:00,-178.00,150.00,0,3,AWAY WIN
2023-08-23 17:10:00,-120.00,102.00,4,6,AWAY WIN
2023-08-23 18:10:00,172.00,-205.00,5,4,HOME WIN
2023-08-23 18:10:00,-144.00,122.00,8,7,HOME WIN
2023-08-23 20:05:00,-126.00,108.00,6,8,AWAY WIN
2023-08-23 20:10:00,-120.00,102.00,4,0,HOME WIN
2023-08-23 22:40:00,-400.00,270.00,6,5,HOME WIN
2023-08-23 23:05:00,-106.00,-118.00,7,0,HOME WIN
2023-08-23 23:05:00,-6000.00,2300.00,9,1,HOME WIN
2023-08-23 23:10:00,180.00,-215.00,1,6,AWAY WIN
2023-08-23 23:20:00,-460.00,320.00,7,0,HOME WIN
2023-08-24 00:10:00,-108.00,-108.00,5,7,AWAY WIN
2023-08-24 01:38:00,-152.00,128.00,3,7,AWAY WIN
2023-08-24 18:10:00,-120.00,102.00,1,17,AWAY WIN
2023-08-24 23:05:00,410.00,-650.00,4,5,AWAY WIN
2023-08-24 23:10:00,152.00,-196.00,7,5,HOME WIN
2023-08-25 00:10:00,-142.00,120.00,5,8,AWAY WIN
2023-08-25 00:15:00,-106.00,-110.00,5,3,HOME WIN
2023-08-25 01:40:00,-178.00,150.00,3,2,HOME WIN
2023-08-25 22:39:00,215.00,-290.00,4,1,HOME WIN
2023-08-25 22:39:55,194.00,-260.00,2,6,AWAY WIN
2023-08-25 22:40:00,134.00,-172.00,4,7,AWAY WIN
2023-08-25 23:05:00,-340.00,240.00,5,4,HOME WIN
2023-08-25 23:05:00,-430.00,300.00,2,1,HOME WIN
2023-08-25 23:05:00,-310.00,225.00,7,2,HOME WIN
2023-08-25 23:07:00,-160.00,126.00,2,5,AWAY WIN
2023-08-25 23:10:00,-360.00,250.00,4,7,AWAY WIN
2023-08-25 23:10:00,172.00,-225.00,4,12,AWAY WIN
2023-08-25 23:10:00,-118.00,-108.00,1,3,AWAY WIN
2023-08-26 00:10:00,-116.00,-102.00,7,3,HOME WIN
2023-08-26 00:10:00,-130.00,110.00,12,2,HOME WIN
2023-08-26 01:40:00,-142.00,120.00,10,8,HOME WIN
2023-08-26 02:10:00,-188.00,158.00,7,5,HOME WIN
2023-08-26 02:15:00,124.00,-146.00,1,5,AWAY WIN
2023-08-26 19:07:00,-164.00,138.00,8,3,HOME WIN
2023-08-26 20:10:00,116.00,-136.00,8,5,HOME WIN
2023-08-26 20:10:00,-255.00,210.00,15,2,HOME WIN
2023-08-26 20:10:00,-200.00,168.00,2,3,AWAY WIN
2023-08-26 20:10:00,-196.00,164.00,3,0,HOME WIN
2023-08-26 22:10:00,410.00,-650.00,2,9,AWAY WIN
2023-08-26 23:05:00,118.00,-150.00,5,4,HOME WIN
2023-08-26 23:10:00,-750.00,470.00,6,2,HOME WIN
2023-08-26 23:10:00,770.00,-1450.00,3,5,AWAY WIN
2023-08-26 23:10:00,118.00,-150.00,5,4,HOME WIN
2023-08-26 23:15:00,-182.00,142.00,6,10,AWAY WIN
2023-08-26 23:15:00,160.00,-210.00,2,6,AWAY WIN
2023-08-26 23:15:00,-146.00,116.00,12,1,HOME WIN
2023-08-27 00:10:00,-118.00,100.00,7,8,AWAY WIN
2023-08-27 16:05:00,-116.00,-102.00,3,2,HOME WIN
2023-08-27 17:35:00,102.00,-120.00,1,10,AWAY WIN
2023-08-27 17:35:00,-198.00,166.00,3,0,HOME WIN
2023-08-27 17:37:00,-220.00,184.00,7,10,AWAY WIN
2023-08-27 17:40:00,148.00,-176.00,4,17,AWAY WIN
2023-08-27 17:40:00,-126.00,108.00,7,4,HOME WIN
2023-08-27 18:10:00,-132.00,112.00,6,1,HOME WIN
2023-08-27 18:10:00,-106.00,-110.00,10,6,HOME WIN
2023-08-27 18:10:00,-108.00,-108.00,7,6,HOME WIN
2023-08-27 20:10:00,-120.00,102.00,5,2,HOME WIN
2023-08-27 23:10:00,-215.00,166.00,8,5,HOME WIN
2023-08-28 22:40:00,205.00,-280.00,1,4,AWAY WIN
2023-08-28 22:40:00,-200.00,156.00,6,4,HOME WIN
2023-08-28 23:05:00,-550.00,360.00,9,0,HOME WIN
2023-08-28 23:07:00,-280.00,210.00,6,3,HOME WIN
2023-08-28 23:10:00,-112.00,-112.00,3,4,AWAY WIN
2023-08-28 23:11:35,-150.00,118.00,5,13,AWAY WIN
2023-08-28 23:40:00,-186.00,146.00,10,6,HOME WIN
2023-08-28 23:45:00,148.00,-190.00,1,4,AWAY WIN
2023-08-29 00:05:00,-126.00,108.00,2,6,AWAY WIN
2023-08-29 00:10:00,-116.00,-102.00,0,5,AWAY WIN
2023-08-29 00:40:00,200.00,-245.00,4,14,AWAY WIN
2023-08-29 01:40:00,-290.00,235.00,7,0,HOME WIN
2023-08-29 01:45:00,-134.00,114.00,4,1,HOME WIN
2023-08-29 02:10:00,-146.00,124.00,7,4,HOME WIN
2023-08-29 22:40:00,360.00,-600.00,2,4,AWAY WIN
2023-08-29 22:40:00,205.00,-280.00,12,7,HOME WIN
2023-08-29 22:40:00,-260.00,192.00,2,11,AWAY WIN
2023-08-29 23:05:00,-140.00,110.00,9,3,HOME WIN
2023-08-29 23:07:00,172.00,-225.00,4,5,AWAY WIN
2023-08-29 23:10:00,186.00,-240.00,2,6,AWAY WIN
2023-08-29 23:10:00,112.00,-142.00,1,2,AWAY WIN
2023-08-29 23:40:00,-280.00,205.00,2,4,AWAY WIN
2023-08-29 23:45:00,150.00,-192.00,6,5,HOME WIN
2023-08-30 00:05:00,-126.00,108.00,1,0,HOME WIN
2023-08-30 00:10:00,-152.00,128.00,3,6,AWAY WIN
2023-08-30 00:40:00,235.00,-290.00,1,3,AWAY WIN
2023-08-30 01:40:00,-310.00,250.00,1,3,AWAY WIN
2023-08-30 01:45:00,-166.00,140.00,6,1,HOME WIN
2023-08-30 02:10:00,-188.00,158.00,9,1,HOME WIN
2023-08-30 17:05:00,-162.00,136.00,5,10,AWAY WIN
2023-08-30 17:05:00,-168.00,142.00,8,10,AWAY WIN
2023-08-30 17:10:00,-156.00,132.00,2,5,AWAY WIN
2023-08-30 18:15:00,-112.00,-104.00,5,4,HOME WIN
2023-08-30 18:20:00,-110.00,-106.00,3,2,HOME WIN
2023-08-30 19:07:00,-235.00,194.00,7,0,HOME WIN
2023-08-30 19:45:00,-172.00,144.00,1,4,AWAY WIN
2023-08-30 20:10:00,120.00,-142.00,4,7,AWAY WIN
2023-08-30 20:10:00,-290.00,235.00,5,4,HOME WIN
2023-08-30 22:40:00,1850.00,-4500.00,2,6,AWAY WIN
2023-08-30 22:40:00,-110.00,-116.00,0,3,AWAY WIN
2023-08-30 22:40:00,-330.00,235.00,6,5,HOME WIN
2023-08-31 00:10:00,108.00,-126.00,1,4,AWAY WIN
2023-08-31 00:40:00,210.00,-255.00,3,7,AWAY WIN
2023-08-31 02:10:00,-166.00,140.00,7,0,HOME WIN
2023-08-31 17:10:00,108.00,-126.00,4,3,HOME WIN
2023-08-31 23:05:00,350.00,-550.00,1,6,AWAY WIN
2023-09-01 01:40:00,-130.00,110.00,2,7,AWAY WIN
2023-09-01 02:10:00,122.00,-144.00,7,8,AWAY WIN
2023-09-01 22:40:00,-108.00,-118.00,3,2,HOME WIN
2023-09-01 23:05:00,310.00,-450.00,5,8,AWAY WIN
2023-09-01 23:10:00,300.00,-430.00,3,2,HOME WIN
2023-09-01 23:10:00,-192.00,150.00,2,1,HOME WIN
2023-09-02 00:05:00,-156.00,132.00,1,5,AWAY WIN
2023-09-02 00:10:00,164.00,-196.00,13,2,HOME WIN
2023-09-02 00:10:00,114.00,-134.00,2,4,AWAY WIN
2023-09-02 00:10:00,-178.00,150.00,2,6,AWAY WIN
2023-09-02 00:10:00,102.00,-120.00,7,5,HOME WIN
2023-09-02 00:15:00,-112.00,-104.00,2,4,AWAY WIN
2023-09-02 00:40:00,162.00,-194.00,9,13,AWAY WIN
2023-09-02 01:40:00,-102.00,-116.00,4,2,HOME WIN
2023-09-02 01:40:00,106.00,-124.00,9,2,HOME WIN
2023-09-02 01:40:00,-134.00,114.00,7,3,HOME WIN
2023-09-02 02:10:00,102.00,-120.00,3,6,AWAY WIN
2023-09-02 20:07:00,108.00,-126.00,2,1,HOME WIN
2023-09-02 22:10:00,174.00,-230.00,7,6,HOME WIN
2023-09-02 22:40:00,-132.00,104.00,2,1,HOME WIN
2023-09-02 23:10:00,490.00,-800.00,5,9,AWAY WIN
2023-09-02 23:10:00,1550.00,-3500.00,0,10,AWAY WIN
2023-09-02 23:10:00,-215.00,162.00,4,5,AWAY WIN
2023-09-02 23:10:00,510.00,-850.00,7,8,AWAY WIN
2023-09-02 23:15:00,100.00,-128.00,7,5,HOME WIN
2023-09-02 23:15:00,-1200.00,660.00,7,9,AWAY WIN
2023-09-02 23:15:00,-1250.00,630.00,6,7,AWAY WIN
2023-09-03 00:10:00,112.00,-132.00,3,7,AWAY WIN
2023-09-03 00:10:00,176.00,-210.00,8,7,HOME WIN
2023-09-03 00:40:00,-172.00,144.00,6,1,HOME WIN
2023-09-03 01:10:00,102.00,-120.00,2,4,AWAY WIN
2023-09-03 17:05:00,-108.00,-108.00,2,4,AWAY WIN
2023-09-03 17:40:00,134.00,-158.00,6,3,HOME WIN
2023-09-03 18:10:00,114.00,-134.00,2,3,AWAY WIN
2023-09-03 18:35:00,-136.00,116.00,6,5,HOME WIN
2023-09-03 20:10:00,-142.00,120.00,5,8,AWAY WIN
2023-09-03 20:10:00,-110.00,-106.00,3,1,HOME WIN
2023-09-03 20:10:00,-134.00,116.00,4,0,HOME WIN
2023-09-03 23:10:00,-260.00,194.00,1,6,AWAY WIN
2023-09-04 18:10:00,-142.00,120.00,12,1,HOME WIN
2023-09-04 18:20:00,-134.00,116.00,5,0,HOME WIN
2023-09-04 20:05:00,-108.00,-108.00,6,13,AWAY WIN
2023-09-04 20:07:00,168.00,-200.00,5,6,AWAY WIN
2023-09-04 20:10:00,-240.00,198.00,4,2,HOME WIN
2023-09-04 22:10:00,120.00,-142.00,6,20,AWAY WIN
2023-09-04 22:35:00,106.00,-134.00,4,2,HOME WIN
2023-09-05 01:38:00,156.00,-186.00,3,6,AWAY WIN
2023-09-05 22:10:00,-116.00,-110.00,3,8,AWAY WIN
2023-09-05 22:35:00,3200.00,-8000.00,3,7,AWAY WIN
2023-09-05 22:39:58,-600.00,380.00,8,6,HOME WIN
2023-09-05 22:40:00,192.00,-260.00,7,6,HOME WIN
2023-09-05 22:40:00,170.00,-220.00,6,3,HOME WIN
2023-09-05 23:04:48,600.00,-1100.00,5,11,AWAY WIN
2023-09-05 23:05:00,-550.00,350.00,5,1,HOME WIN
2023-09-05 23:20:00,200.00,-280.00,6,10,AWAY WIN
2023-09-05 23:40:00,102.00,-130.00,11,8,HOME WIN
2023-09-05 23:40:00,220.00,-310.00,7,6,HOME WIN
2023-09-06 00:05:00,-108.00,-108.00,1,14,AWAY WIN
2023-09-06 01:38:00,156.00,-186.00,4,5,AWAY WIN
2023-09-06 01:40:00,-210.00,176.00,2,3,AWAY WIN
2023-09-06 01:40:00,160.00,-190.00,1,7,AWAY WIN
2023-09-06 01:40:00,-130.00,110.00,8,0,HOME WIN
2023-09-06 17:10:00,100.00,-118.00,2,1,HOME WIN
2023-09-06 19:37:00,152.00,-180.00,5,2,HOME WIN
2023-09-06 19:40:00,-200.00,168.00,12,5,HOME WIN
2023-09-06 20:10:00,108.00,-126.00,1,5,AWAY WIN
2023-09-06 22:40:00,-320.00,230.00,3,1,HOME WIN
2023-09-06 22:40:00,2000.00,-5000.00,4,8,AWAY WIN
2023-09-06 22:40:00,156.00,-200.00,11,4,HOME WIN
2023-09-06 23:05:00,-176.00,138.00,4,3,HOME WIN
2023-09-06 23:05:00,172.00,-225.00,3,2,HOME WIN
2023-09-06 23:20:00,162.00,-210.00,6,11,AWAY WIN
2023-09-06 23:40:00,-122.00,-104.00,4,6,AWAY WIN
2023-09-07 00:05:00,-130.00,110.00,3,12,AWAY WIN
2023-09-07 01:38:00,124.00,-146.00,3,10,AWAY WIN
2023-09-07 22:40:00,180.00,-235.00,0,10,AWAY WIN
2023-09-07 22:40:00,150.00,-192.00,0,1,AWAY WIN
2023-09-07 23:05:00,250.00,-360.00,3,10,AWAY WIN
2023-09-07 23:20:00,-700.00,440.00,8,5,HOME WIN
2023-09-07 23:40:00,-104.00,-122.00,2,6,AWAY WIN
2023-09-08 01:38:00,112.00,-132.00,3,2,HOME WIN
2023-09-08 18:20:00,-102.00,-116.00,0,1,AWAY WIN
2023-09-08 22:40:00,-142.00,112.00,0,6,AWAY WIN
2023-09-08 22:40:00,280.00,-400.00,4,9,AWAY WIN
2023-09-08 22:40:00,162.00,-210.00,7,4,HOME WIN
2023-09-08 23:05:00,-122.00,-104.00,5,8,AWAY WIN
2023-09-08 23:05:00,-270.00,200.00,2,3,AWAY WIN
2023-09-08 23:07:00,-148.00,116.00,5,4,HOME WIN
2023-09-08 23:10:00,-120.00,-106.00,2,11,AWAY WIN
2023-09-08 23:20:00,-215.00,164.00,8,2,HOME WIN
