commence_time,last_home_odds,last_away_odds,last_total,last_over_odds,last_under_odds,home_score,away_score,total_runs,result,ou_result
2024-07-14 18:10:00,-144.00,122.00,8.5,1.91,1.91,9,3,12,HOME WIN,OVER
2024-07-14 18:11:00,172.00,-205.00,8.5,1.82,2.00,4,9,13,AWAY WIN,OVER
2024-07-14 18:11:00,-154.00,130.00,8.5,2.00,1.82,2,4,6,AWAY WIN,UNDER
2024-07-14 18:15:00,-124.00,106.00,8.5,1.82,2.00,3,8,11,AWAY WIN,OVER
2024-07-14 20:05:00,-116.00,-102.00,7.5,1.82,2.00,3,2,5,HOME WIN,UNDER
2024-07-14 20:08:00,158.00,-188.00,8.5,1.91,1.91,3,2,5,HOME WIN,UNDER
2024-07-14 20:10:00,-162.00,136.00,8.5,2.00,1.82,7,8,15,AWAY WIN,OVER
2024-07-19 18:21:00,100.00,-118.00,7.5,1.95,1.87,2,5,7,AWAY WIN,UNDER
2024-07-19 22:42:00,285.00,-400.00,14.5,1.71,2.08,8,7,15,HOME WIN,OVER
2024-07-19 22:45:00,-530.00,370.00,9.5,1.77,2.00,8,5,13,HOME WIN,OVER
2024-07-19 23:05:00,-230.00,176.00,5.5,1.82,1.94,6,1,7,HOME WIN,OVER
2024-07-19 23:09:18,400.00,-620.00,8.5,2.08,1.71,4,5,9,AWAY WIN,OVER
2024-07-19 23:10:00,-170.00,132.00,5.5,1.77,2.00,7,0,7,HOME WIN,OVER
2024-07-19 23:10:26,-460.00,320.00,7.5,1.85,1.91,6,4,10,HOME WIN,OVER
2024-07-20 00:05:00,-104.00,-112.00,7.5,2.00,1.82,1,9,10,AWAY WIN,OVER
2024-07-20 00:10:00,-235.00,194.00,8.5,1.82,2.00,7,1,8,HOME WIN,UNDER
2024-07-20 00:40:00,116.00,-136.00,10.5,1.85,1.96,7,3,10,HOME WIN,UNDER
2024-07-20 01:40:00,-118.00,100.00,8.5,1.82,2.00,13,3,16,HOME WIN,OVER
2024-07-20 02:10:00,-130.00,110.00,8.0,1.85,1.96,4,1,5,HOME WIN,UNDER
2024-07-20 02:10:00,-110.00,-106.00,7.0,1.87,1.95,0,3,3,AWAY WIN,UNDER
2024-07-20 17:06:00,-162.00,136.00,8.5,1.87,1.95,1,9,10,AWAY WIN,OVER
2024-07-20 19:07:00,-130.00,110.00,8.0,1.95,1.87,3,7,10,AWAY WIN,OVER
2024-07-20 20:08:00,-126.00,108.00,8.5,2.00,1.82,8,2,10,HOME WIN,OVER
2024-07-20 20:11:00,142.00,-168.00,8.0,1.91,1.91,0,1,1,AWAY WIN,UNDER
2024-07-20 22:41:00,-104.00,-122.00,3.5,1.71,2.08,4,1,5,HOME WIN,OVER
2024-07-20 22:46:00,255.00,-350.00,11.5,2.20,1.64,5,4,9,HOME WIN,UNDER
2024-07-20 23:06:00,500.00,-850.00,10.5,1.87,1.88,4,8,12,AWAY WIN,OVER
2024-07-20 23:11:00,-4000.00,1100.00,8.5,1.66,2.16,6,1,7,HOME WIN,UNDER
2024-07-20 23:11:00,-196.00,152.00,5.5,1.80,1.96,0,7,7,AWAY WIN,OVER
2024-07-20 23:16:00,-113.00,-113.00,6.5,2.04,1.74,0,3,3,AWAY WIN,UNDER
2024-07-20 23:16:00,-174.00,136.00,8.5,1.87,1.88,7,6,13,HOME WIN,OVER
2024-07-20 23:20:00,540.00,-950.00,12.5,1.69,2.10,5,9,14,AWAY WIN,OVER
2024-07-20 23:26:00,-128.00,100.00,5.5,1.72,2.04,4,8,12,AWAY WIN,OVER
2024-07-21 00:11:00,138.00,-164.00,9.5,1.88,1.94,4,3,7,HOME WIN,UNDER
2024-07-21 01:40:00,-126.00,108.00,7.5,2.06,1.77,2,4,6,AWAY WIN,UNDER
2024-07-21 17:06:00,-156.00,132.00,8.0,1.91,1.91,7,8,15,AWAY WIN,OVER
2024-07-21 17:36:00,-156.00,132.00,8.5,1.83,1.98,2,6,8,AWAY WIN,UNDER
2024-07-21 17:36:00,-118.00,100.00,8.5,1.87,1.95,5,2,7,HOME WIN,UNDER
2024-07-21 17:36:00,-152.00,128.00,9.0,1.91,1.91,4,6,10,AWAY WIN,OVER
2024-07-21 17:36:00,124.00,-146.00,9.0,1.91,1.91,0,6,6,AWAY WIN,UNDER
2024-07-21 17:38:00,-152.00,128.00,8.5,2.00,1.82,5,4,9,HOME WIN,OVER
2024-07-21 17:41:00,-104.00,-112.00,8.0,1.91,1.91,1,2,3,AWAY WIN,UNDER
2024-07-21 17:41:00,126.00,-148.00,8.5,1.94,1.88,4,2,6,HOME WIN,UNDER
2024-07-21 18:11:00,-230.00,190.00,8.5,1.95,1.87,4,1,5,HOME WIN,UNDER
2024-07-21 18:21:00,-122.00,104.00,7.5,1.95,1.87,2,1,3,HOME WIN,UNDER
2024-07-21 18:36:00,100.00,-118.00,8.5,1.87,1.95,3,2,5,HOME WIN,UNDER
2024-07-21 19:10:00,130.00,-154.00,10.5,1.87,1.95,2,3,5,AWAY WIN,UNDER
2024-07-21 20:08:00,-142.00,120.00,9.0,2.00,1.82,5,8,13,AWAY WIN,OVER
2024-07-21 20:11:00,-110.00,-106.00,7.5,2.00,1.82,6,4,10,HOME WIN,OVER
2024-07-21 23:10:00,-164.00,128.00,9.5,1.78,1.98,9,6,15,HOME WIN,OVER
2024-07-22 17:05:00,-158.00,134.00,8.5,1.91,1.91,9,1,10,HOME WIN,OVER
2024-07-22 22:40:00,480.00,-800.00,9.5,1.82,1.94,4,6,10,AWAY WIN,OVER
2024-07-22 22:41:00,500.00,-850.00,8.5,1.93,1.83,2,8,10,AWAY WIN,OVER
2024-07-22 22:41:00,-240.00,182.00,5.5,1.94,1.82,2,1,3,HOME WIN,UNDER
2024-07-23 00:06:00,102.00,-120.00,8.5,1.96,1.85,3,1,4,HOME WIN,UNDER
2024-07-23 00:06:00,-172.00,144.00,8.5,1.96,1.85,4,3,7,HOME WIN,UNDER
2024-07-23 00:10:00,-102.00,-116.00,8.0,1.88,1.94,7,2,9,HOME WIN,OVER
2024-07-23 00:11:00,-156.00,132.00,8.5,2.00,1.82,10,4,14,HOME WIN,OVER
2024-07-23 00:20:00,285.00,-400.00,9.5,2.18,1.65,1,4,5,AWAY WIN,UNDER
2024-07-23 00:40:00,144.00,-172.00,10.0,1.93,1.89,9,8,17,HOME WIN,OVER
2024-07-23 01:41:00,124.00,-146.00,8.5,1.85,1.96,4,0,4,HOME WIN,UNDER
2024-07-23 01:41:00,-162.00,136.00,7.0,1.83,1.98,1,3,4,AWAY WIN,UNDER
2024-07-23 02:11:00,-130.00,110.00,8.5,1.95,1.87,3,2,5,HOME WIN,UNDER
2024-07-23 22:41:00,-320.00,235.00,14.5,1.88,1.88,6,3,9,HOME WIN,UNDER
2024-07-23 22:41:00,-120.00,-106.00,8.5,1.91,1.85,5,4,9,HOME WIN,OVER
2024-07-23 22:41:00,106.00,-136.00,4.5,1.71,2.08,1,2,3,AWAY WIN,UNDER
2024-07-23 22:46:00,320.00,-460.00,6.5,2.14,1.68,0,4,4,AWAY WIN,UNDER
2024-07-23 23:06:00,-290.00,215.00,7.5,2.12,1.68,2,3,5,AWAY WIN,UNDER
2024-07-23 23:08:00,120.00,-154.00,7.5,1.85,1.91,2,4,6,AWAY WIN,UNDER
2024-07-23 23:40:00,108.00,-138.00,7.5,2.08,1.71,0,3,3,AWAY WIN,UNDER
2024-07-24 00:06:00,-130.00,110.00,7.0,1.85,1.96,3,2,5,HOME WIN,UNDER
2024-07-24 00:11:00,-112.00,-104.00,9.0,1.87,1.95,2,6,8,AWAY WIN,UNDER
2024-07-24 00:20:00,-110.00,-106.00,8.5,1.95,1.87,0,1,1,AWAY WIN,UNDER
2024-07-24 00:41:00,132.00,-156.00,11.5,1.94,1.88,0,6,6,AWAY WIN,UNDER
2024-07-24 01:41:00,116.00,-136.00,9.0,2.00,1.82,8,2,10,HOME WIN,OVER
2024-07-24 01:41:00,-162.00,136.00,7.0,1.96,1.85,1,5,6,AWAY WIN,UNDER
2024-07-24 02:11:00,-154.00,130.00,9.0,1.91,1.91,5,2,7,HOME WIN,UNDER
2024-07-24 19:11:00,136.00,-162.00,10.5,1.91,1.91,20,7,27,HOME WIN,OVER
2024-07-24 19:37:00,138.00,-164.00,8.5,1.95,1.87,1,8,9,AWAY WIN,OVER
2024-07-24 19:41:00,-210.00,176.00,7.5,1.95,1.87,1,2,3,AWAY WIN,UNDER
2024-07-24 22:40:08,-530.00,360.00,7.5,2.16,1.68,6,3,9,HOME WIN,OVER
2024-07-24 22:43:00,130.00,-166.00,4.5,2.06,1.72,2,1,3,HOME WIN,UNDER
2024-07-24 22:46:00,440.00,-700.00,14.5,1.85,1.91,3,12,15,AWAY WIN,OVER
2024-07-24 23:06:00,-170.00,132.00,7.5,1.80,1.96,3,12,15,AWAY WIN,OVER
2024-07-24 23:08:00,-480.00,330.00,6.5,1.82,1.94,6,3,9,HOME WIN,OVER
2024-07-25 00:06:00,-290.00,235.00,8.0,1.85,1.96,10,2,12,HOME WIN,OVER
2024-07-25 00:11:00,-126.00,108.00,9.0,1.91,1.91,6,8,14,AWAY WIN,OVER
2024-07-25 02:10:00,-188.00,158.00,7.5,1.83,1.98,3,8,11,AWAY WIN,OVER
2024-07-25 16:06:00,152.00,-180.00,9.0,1.96,1.85,0,3,3,AWAY WIN,UNDER
2024-07-25 16:11:00,230.00,-280.00,8.0,2.00,1.82,6,7,13,AWAY WIN,OVER
2024-07-25 17:11:00,-178.00,150.00,8.0,1.95,1.87,0,3,3,AWAY WIN,UNDER
2024-07-25 18:36:00,-240.00,198.00,8.0,1.88,1.94,2,1,3,HOME WIN,UNDER
2024-07-25 19:08:00,-108.00,-108.00,7.5,1.82,2.00,0,13,13,AWAY WIN,OVER
2024-07-25 20:11:00,-142.00,120.00,8.5,1.89,1.93,6,4,10,HOME WIN,OVER
2024-07-25 23:11:00,138.00,-178.00,5.5,1.71,2.08,3,2,5,HOME WIN,UNDER
2024-07-26 01:39:00,-112.00,-104.00,9.5,1.85,1.96,5,6,11,AWAY WIN,OVER
2024-07-26 22:41:00,260.00,-360.00,7.5,1.80,1.96,1,3,4,AWAY WIN,UNDER
2024-07-26 22:41:00,1060.00,-3500.00,11.5,1.93,1.83,3,9,12,AWAY WIN,OVER
2024-07-26 22:51:00,-120.00,-106.00,7.5,1.68,2.12,2,3,5,AWAY WIN,UNDER
2024-07-26 23:06:00,-350.00,255.00,7.5,2.10,1.69,4,6,10,AWAY WIN,OVER
2024-07-26 23:08:00,-245.00,186.00,10.5,1.71,2.08,6,5,11,HOME WIN,OVER
2024-07-26 23:11:00,102.00,-130.00,8.5,1.85,1.91,8,4,12,HOME WIN,OVER
2024-07-26 23:11:00,-118.00,-108.00,8.5,1.83,1.91,9,7,16,HOME WIN,OVER
2024-07-27 00:11:00,-152.00,128.00,9.0,1.94,1.88,6,0,6,HOME WIN,UNDER
2024-07-27 00:11:00,146.00,-174.00,7.5,1.98,1.83,0,10,10,AWAY WIN,OVER
2024-07-27 00:11:00,-136.00,116.00,8.0,1.91,1.91,5,0,5,HOME WIN,UNDER
2024-07-27 00:11:00,-235.00,194.00,7.5,1.96,1.85,2,6,8,AWAY WIN,OVER
2024-07-27 00:16:00,-166.00,140.00,7.5,1.95,1.87,8,10,18,AWAY WIN,OVER
2024-07-27 01:39:00,-116.00,-102.00,9.5,1.96,1.85,4,5,9,AWAY WIN,UNDER
2024-07-27 01:41:00,-166.00,140.00,8.5,2.02,1.81,4,3,7,HOME WIN,UNDER
2024-07-27 02:16:00,-172.00,144.00,7.5,1.83,1.98,11,4,15,HOME WIN,OVER
2024-07-27 19:08:00,-134.00,116.00,8.5,1.87,1.95,7,3,10,HOME WIN,OVER
2024-07-27 20:06:00,-120.00,102.00,9.0,1.87,1.95,4,9,13,AWAY WIN,OVER
2024-07-27 20:11:00,-110.00,-106.00,8.5,1.82,2.00,0,4,4,AWAY WIN,UNDER
2024-07-27 20:11:00,-116.00,-102.00,7.5,1.91,1.91,4,0,4,HOME WIN,UNDER
2024-07-27 22:06:00,-172.00,144.00,10.5,2.30,1.59,8,0,8,HOME WIN,UNDER
2024-07-27 22:11:00,-430.00,300.00,6.5,1.88,1.88,7,2,9,HOME WIN,OVER
2024-07-27 23:11:00,116.00,-148.00,10.5,1.78,1.98,4,9,13,AWAY WIN,OVER
2024-07-27 23:11:00,164.00,-215.00,8.5,2.00,1.77,7,6,13,HOME WIN,OVER
2024-07-27 23:11:00,-113.00,-113.00,8.5,1.98,1.78,3,7,10,AWAY WIN,OVER
2024-07-27 23:19:00,-265.00,200.00,17.5,1.94,1.82,8,11,19,AWAY WIN,OVER
2024-07-27 23:21:00,128.00,-166.00,5.5,1.78,1.98,3,6,9,AWAY WIN,OVER
2024-07-28 00:01:00,-152.00,128.00,8.5,2.00,1.82,3,14,17,AWAY WIN,OVER
2024-07-28 00:11:00,-184.00,154.00,8.5,1.98,1.83,9,5,14,HOME WIN,OVER
2024-07-28 01:38:00,-126.00,108.00,8.5,1.85,1.96,1,3,4,AWAY WIN,UNDER
2024-07-28 02:06:00,-460.00,320.00,6.5,1.94,1.82,5,0,5,HOME WIN,UNDER
2024-07-28 02:06:00,-210.00,176.00,6.5,1.94,1.82,5,0,5,HOME WIN,UNDER
2024-07-28 15:36:00,108.00,-126.00,7.5,2.00,1.82,2,1,3,HOME WIN,UNDER
2024-07-28 17:36:00,-162.00,136.00,9.5,1.91,1.91,8,6,14,HOME WIN,OVER
2024-07-28 17:36:00,-142.00,120.00,9.5,1.87,1.95,3,4,7,AWAY WIN,UNDER
2024-07-28 17:38:00,-110.00,-106.00,8.5,1.82,2.00,7,3,10,HOME WIN,OVER
2024-07-28 17:41:00,-104.00,-112.00,8.0,1.87,1.95,2,9,11,AWAY WIN,OVER
2024-07-28 17:41:00,148.00,-176.00,8.0,1.87,1.95,0,5,5,AWAY WIN,UNDER
2024-07-28 18:11:00,-164.00,138.00,8.5,1.82,2.00,3,7,10,AWAY WIN,OVER
2024-07-28 18:11:00,-112.00,-104.00,7.0,1.94,1.88,3,6,9,AWAY WIN,OVER
2024-07-28 18:11:00,-124.00,106.00,8.5,1.81,2.02,2,6,8,AWAY WIN,UNDER
2024-07-28 18:11:00,-205.00,172.00,8.5,1.98,1.83,6,2,8,HOME WIN,UNDER
2024-07-28 20:06:00,-196.00,164.00,7.5,1.95,1.87,5,4,9,HOME WIN,OVER
2024-07-28 20:08:00,-126.00,108.00,8.5,1.82,2.00,8,6,14,HOME WIN,OVER
2024-07-28 20:11:00,102.00,-120.00,8.5,1.91,1.91,5,6,11,AWAY WIN,OVER
2024-07-28 23:11:00,400.00,-620.00,8.5,1.71,2.08,2,8,10,AWAY WIN,OVER
2024-07-29 22:41:00,800.00,-1800.00,7.5,1.98,1.80,4,8,12,AWAY WIN,OVER
2024-07-29 22:41:00,126.00,-162.00,10.5,1.98,1.78,4,14,18,AWAY WIN,OVER
2024-07-29 23:11:00,-140.00,110.00,5.5,1.80,1.96,14,7,21,HOME WIN,OVER
2024-07-29 23:11:00,-400.00,285.00,8.5,1.96,1.80,7,1,8,HOME WIN,UNDER
2024-07-29 23:11:00,114.00,-146.00,6.5,1.69,2.10,15,2,17,HOME WIN,OVER
2024-07-29 23:46:00,-130.00,102.00,7.5,1.77,2.00,3,6,9,AWAY WIN,OVER
2024-07-30 00:10:00,-120.00,102.00,7.5,1.81,2.02,8,3,11,HOME WIN,OVER
2024-07-30 00:11:00,146.00,-174.00,9.5,2.00,1.82,5,8,13,AWAY WIN,OVER
2024-07-30 00:11:00,114.00,-134.00,7.5,2.04,1.78,3,5,8,AWAY WIN,OVER
2024-07-30 00:37:00,-152.00,128.00,9.5,1.95,1.87,4,8,12,AWAY WIN,OVER
2024-07-30 01:41:00,-164.00,138.00,9.0,1.95,1.87,9,8,17,HOME WIN,OVER
2024-07-30 22:35:00,-6000.00,1400.00,10.5,1.93,1.83,6,2,8,HOME WIN,UNDER
2024-07-30 22:41:00,-850.00,500.00,11.5,2.08,1.71,6,7,13,AWAY WIN,OVER
2024-07-30 22:51:00,190.00,-250.00,6.5,1.94,1.82,9,3,12,HOME WIN,OVER
2024-07-30 23:11:00,-1100.00,600.00,12.5,2.06,1.72,6,3,9,HOME WIN,UNDER
2024-07-30 23:11:00,-164.00,128.00,4.5,1.63,2.22,2,0,2,HOME WIN,UNDER
2024-07-30 23:13:00,104.00,-132.00,8.5,1.74,2.04,6,10,16,AWAY WIN,OVER
2024-07-31 00:11:00,-112.00,-104.00,8.5,1.87,1.95,1,5,6,AWAY WIN,UNDER
2024-07-31 00:11:00,156.00,-186.00,8.5,1.78,2.04,3,4,7,AWAY WIN,UNDER
2024-07-31 00:11:00,-198.00,166.00,8.5,1.98,1.83,2,6,8,AWAY WIN,UNDER
2024-07-31 00:16:00,102.00,-120.00,8.5,1.88,1.94,8,1,9,HOME WIN,OVER
2024-07-31 01:39:00,-130.00,110.00,9.0,1.95,1.87,10,7,17,HOME WIN,OVER
2024-07-31 01:41:00,-166.00,140.00,9.0,1.87,1.95,17,0,17,HOME WIN,OVER
2024-07-31 01:41:00,116.00,-136.00,7.5,2.04,1.78,6,5,11,HOME WIN,OVER
2024-07-31 01:46:00,-184.00,154.00,7.5,1.83,1.98,2,5,7,AWAY WIN,UNDER
2024-07-31 16:35:00,-136.00,116.00,9.5,1.91,1.91,5,6,11,AWAY WIN,OVER
2024-07-31 17:11:00,-108.00,-108.00,8.0,1.87,1.95,3,8,11,AWAY WIN,OVER
2024-07-31 18:10:00,114.00,-134.00,7.5,1.98,1.83,2,6,8,AWAY WIN,OVER
2024-07-31 18:11:00,164.00,-196.00,8.5,1.88,1.94,3,10,13,AWAY WIN,OVER
2024-07-31 18:15:00,-104.00,-112.00,9.0,1.87,1.95,10,1,11,HOME WIN,OVER
2024-07-31 19:40:00,-172.00,144.00,8.0,1.83,1.98,5,4,9,HOME WIN,OVER
2024-07-31 20:10:00,100.00,-118.00,9.5,1.91,1.91,3,2,5,HOME WIN,UNDER
2024-07-31 23:20:57,280.00,-390.00,10.5,1.96,1.80,4,13,17,AWAY WIN,OVER
2024-08-01 00:10:00,-225.00,188.00,8.5,2.02,1.81,5,4,9,HOME WIN,OVER
2024-08-01 00:40:00,-136.00,116.00,7.0,1.94,1.88,8,1,9,HOME WIN,OVER
2024-08-01 01:39:00,-142.00,120.00,8.5,1.81,2.02,1,2,3,AWAY WIN,UNDER
2024-08-01 01:45:00,-200.00,168.00,7.5,1.88,1.94,1,0,1,HOME WIN,UNDER
2024-08-01 22:41:00,-1400.00,680.00,10.5,1.63,2.22,10,3,13,HOME WIN,OVER
2024-08-01 22:41:00,285.00,-400.00,7.5,2.14,1.68,1,7,8,AWAY WIN,OVER
2024-08-01 23:21:00,-2000.00,830.00,9.5,1.82,1.94,4,2,6,HOME WIN,UNDER
2024-08-02 00:05:00,-112.00,-104.00,8.0,1.95,1.87,5,4,9,HOME WIN,OVER
2024-08-02 01:38:00,-118.00,100.00,9.0,2.00,1.82,4,5,9,AWAY WIN,PUSH
2024-08-02 18:21:00,-104.00,-112.00,7.5,1.95,1.87,6,3,9,HOME WIN,OVER
2024-08-02 22:41:00,900.00,-2500.00,10.5,1.83,1.93,8,9,17,AWAY WIN,OVER
2024-08-02 22:41:00,200.00,-265.00,8.5,1.88,1.88,2,9,11,AWAY WIN,OVER
2024-08-02 22:46:00,140.00,-180.00,10.5,2.04,1.74,3,8,11,AWAY WIN,OVER
2024-08-02 23:11:00,-230.00,176.00,9.5,2.16,1.66,8,4,12,HOME WIN,OVER
2024-08-02 23:21:00,144.00,-186.00,9.5,1.96,1.80,5,3,8,HOME WIN,UNDER
2024-08-03 00:06:00,-116.00,-102.00,9.0,1.89,1.93,6,11,17,AWAY WIN,OVER
2024-08-03 00:11:00,-320.00,260.00,8.5,1.91,1.91,10,2,12,HOME WIN,OVER
2024-08-03 00:11:00,118.00,-138.00,8.5,1.87,1.95,0,3,3,AWAY WIN,UNDER
2024-08-03 00:11:00,-156.00,132.00,7.5,1.95,1.87,3,2,5,HOME WIN,UNDER
2024-08-03 00:31:00,-172.00,144.00,9.0,1.93,1.89,5,8,13,AWAY WIN,OVER
2024-08-03 01:39:00,118.00,-138.00,9.5,1.96,1.85,1,5,6,AWAY WIN,UNDER
2024-08-03 01:41:00,-184.00,154.00,8.0,1.85,1.96,2,5,7,AWAY WIN,UNDER
2024-08-03 01:41:00,126.00,-148.00,8.5,1.88,1.94,6,5,11,HOME WIN,OVER
2024-08-03 01:41:00,-116.00,-102.00,8.0,1.88,1.94,10,2,12,HOME WIN,OVER
2024-08-03 18:20:00,-118.00,100.00,7.5,1.87,1.95,4,5,9,AWAY WIN,OVER
2024-08-03 20:05:00,116.00,-136.00,9.5,2.00,1.82,6,4,10,HOME WIN,OVER
2024-08-03 22:35:34,190.00,-250.00,4.5,2.06,1.72,6,5,11,HOME WIN,OVER
2024-08-03 22:43:03,-265.00,200.00,5.5,1.74,2.04,4,2,6,HOME WIN,OVER
2024-08-03 23:05:00,220.00,-295.00,7.5,1.83,1.93,7,4,11,HOME WIN,OVER
2024-08-03 23:14:36,-132.00,104.00,5.5,1.78,1.98,4,7,11,AWAY WIN,OVER
2024-08-03 23:15:00,-235.00,180.00,6.5,1.71,2.08,6,4,10,HOME WIN,OVER
2024-08-03 23:15:00,-340.00,250.00,6.5,1.83,1.93,1,6,7,AWAY WIN,OVER
2024-08-03 23:19:59,-390.00,280.00,7.5,1.83,1.93,3,4,7,AWAY WIN,UNDER
2024-08-03 23:21:42,-620.00,400.00,6.5,1.76,2.02,6,2,8,HOME WIN,OVER
2024-08-04 00:40:00,-210.00,176.00,8.5,1.85,1.96,3,2,5,HOME WIN,UNDER
2024-08-04 01:07:00,144.00,-172.00,7.5,1.85,1.96,0,10,10,AWAY WIN,OVER
2024-08-04 01:38:00,108.00,-126.00,9.0,1.85,1.96,5,4,9,HOME WIN,PUSH
2024-08-04 01:40:00,-118.00,100.00,8.5,2.00,1.82,6,5,11,HOME WIN,OVER
2024-08-04 16:06:00,100.00,-118.00,9.5,2.00,1.82,2,8,10,AWAY WIN,OVER
2024-08-04 17:36:00,-164.00,138.00,7.5,1.85,1.96,5,6,11,AWAY WIN,OVER
2024-08-04 17:36:00,-310.00,250.00,8.5,2.00,1.82,0,7,7,AWAY WIN,UNDER
2024-08-04 17:36:00,120.00,-142.00,9.0,1.94,1.88,4,3,7,HOME WIN,UNDER
2024-08-04 17:36:00,-215.00,180.00,9.5,1.94,1.88,4,3,7,HOME WIN,UNDER
2024-08-04 17:41:00,120.00,-142.00,7.5,1.82,2.00,5,9,14,AWAY WIN,OVER
2024-08-04 17:41:00,134.00,-158.00,8.5,1.91,1.91,2,3,5,AWAY WIN,UNDER
2024-08-04 18:11:00,-275.00,225.00,8.5,1.89,1.93,13,7,20,HOME WIN,OVER
2024-08-04 18:11:00,-166.00,140.00,8.5,1.95,1.87,0,1,1,AWAY WIN,UNDER
2024-08-04 18:36:00,-120.00,102.00,8.0,1.91,1.91,2,7,9,AWAY WIN,OVER
2024-08-04 20:08:00,134.00,-158.00,9.5,1.91,1.91,3,2,5,HOME WIN,UNDER
2024-08-04 20:08:00,134.00,-158.00,8.5,1.83,1.98,2,3,5,AWAY WIN,UNDER
2024-08-04 20:11:00,-144.00,122.00,7.5,1.95,1.87,10,2,12,HOME WIN,OVER
2024-08-04 20:11:00,116.00,-136.00,7.0,2.00,1.82,0,6,6,AWAY WIN,UNDER
2024-08-04 23:11:00,180.00,-235.00,8.5,1.91,1.85,6,2,8,HOME WIN,UNDER
2024-08-05 21:16:00,100.00,-118.00,8.5,1.82,2.00,0,6,6,AWAY WIN,UNDER
2024-08-05 22:39:56,-430.00,300.00,9.5,2.22,1.63,6,7,13,AWAY WIN,OVER
2024-08-05 22:46:00,870.00,-2200.00,7.5,1.68,2.12,1,4,5,AWAY WIN,UNDER
2024-08-06 00:06:00,-110.00,-106.00,8.5,1.91,1.91,4,3,7,HOME WIN,UNDER
2024-08-06 00:10:00,-130.00,110.00,10.0,1.91,1.91,5,9,14,AWAY WIN,OVER
2024-08-06 00:10:00,104.00,-122.00,7.5,1.87,1.95,0,3,3,AWAY WIN,UNDER
2024-08-06 01:41:00,-215.00,180.00,8.5,1.91,1.91,5,1,6,HOME WIN,UNDER
2024-08-06 02:10:00,-134.00,116.00,7.5,1.88,1.94,5,3,8,HOME WIN,OVER
2024-08-06 22:41:00,1700.00,-10000.00,10.5,2.04,1.74,2,8,10,AWAY WIN,UNDER
2024-08-06 22:43:46,136.00,-162.00,8.0,1.91,1.91,0,6,6,AWAY WIN,UNDER
2024-08-06 22:46:00,-440.00,310.00,16.5,1.88,1.88,11,5,16,HOME WIN,UNDER
2024-08-06 23:08:00,-108.00,-118.00,6.5,2.16,1.66,5,2,7,HOME WIN,OVER
2024-08-06 23:21:00,390.00,-590.00,11.5,1.98,1.78,0,10,10,AWAY WIN,UNDER
2024-08-06 23:46:00,180.00,-235.00,10.5,1.98,1.78,4,3,7,HOME WIN,UNDER
2024-08-07 00:06:00,-108.00,-108.00,6.0,1.87,1.95,7,3,10,HOME WIN,OVER
2024-08-07 00:06:00,112.00,-132.00,8.5,1.95,1.87,2,4,6,AWAY WIN,UNDER
2024-08-07 00:11:00,-130.00,110.00,8.5,1.91,1.91,5,6,11,AWAY WIN,OVER
2024-08-07 00:41:00,130.00,-154.00,11.5,2.04,1.78,6,3,9,HOME WIN,UNDER
2024-08-07 01:41:00,-190.00,160.00,8.5,1.93,1.89,1,5,6,AWAY WIN,UNDER
2024-08-07 01:41:00,-200.00,168.00,7.5,1.96,1.85,2,4,6,AWAY WIN,UNDER
2024-08-07 02:11:00,-110.00,-106.00,8.5,1.95,1.87,2,6,8,AWAY WIN,UNDER
2024-08-07 18:21:00,114.00,-134.00,7.0,1.94,1.88,8,2,10,HOME WIN,OVER
2024-08-07 18:36:00,102.00,-120.00,9.0,1.95,1.87,4,6,10,AWAY WIN,OVER
2024-08-07 19:38:00,-225.00,188.00,8.5,1.85,1.96,3,2,5,HOME WIN,UNDER
2024-08-07 22:41:00,-4000.00,1100.00,9.5,2.16,1.66,6,4,10,HOME WIN,OVER
2024-08-07 22:41:00,144.00,-186.00,11.5,1.87,1.88,8,9,17,AWAY WIN,OVER
2024-08-07 22:46:00,-120.00,-108.00,10.5,1.71,2.08,4,7,11,AWAY WIN,OVER
2024-08-07 23:08:00,-140.00,110.00,12.5,1.93,1.83,3,7,10,AWAY WIN,UNDER
2024-08-07 23:23:00,-620.00,400.00,8.5,1.88,1.88,5,8,13,AWAY WIN,OVER
2024-08-07 23:46:00,-196.00,152.00,7.5,1.85,1.91,5,2,7,HOME WIN,UNDER
2024-08-08 00:11:00,-142.00,120.00,8.5,1.87,1.95,8,4,12,HOME WIN,OVER
2024-08-08 00:41:00,130.00,-154.00,11.0,1.91,1.91,3,5,8,AWAY WIN,UNDER
2024-08-08 01:41:00,-134.00,116.00,6.0,1.88,1.94,2,6,8,AWAY WIN,OVER
2024-08-08 02:11:00,-142.00,120.00,9.0,1.94,1.88,4,9,13,AWAY WIN,OVER
2024-08-08 16:06:00,110.00,-130.00,8.5,1.85,1.96,5,9,14,AWAY WIN,OVER
2024-08-08 16:21:00,-148.00,126.00,9.0,1.82,2.00,7,16,23,AWAY WIN,OVER
2024-08-08 16:36:00,-116.00,-102.00,8.5,2.00,1.82,6,7,13,AWAY WIN,OVER
2024-08-08 19:11:00,130.00,-154.00,10.5,1.75,2.10,1,9,10,AWAY WIN,UNDER
2024-08-08 22:11:00,-138.00,108.00,9.5,2.36,1.56,4,10,14,AWAY WIN,OVER
2024-08-08 23:06:00,104.00,-132.00,10.5,2.00,1.77,4,9,13,AWAY WIN,OVER
